,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
4130,48,113,10102,1400000US48113010102,48113010102,101.02,CT,1779574,0
4131,48,113,10500,1400000US48113010500,48113010500,105.0,CT,4948641,7464
4132,48,201,420900,1400000US48201420900,48201420900,4209.0,CT,3475333,404
4133,48,201,421201,1400000US48201421201,48201421201,4212.01,CT,456038,0
4134,48,201,331601,1400000US48201331601,48201331601,3316.01,CT,3092107,0
4135,48,201,331800,1400000US48201331800,48201331800,3318.0,CT,2309169,21803
4136,48,201,332000,1400000US48201332000,48201332000,3320.0,CT,2209381,1497
4138,48,113,16804,1400000US48113016804,48113016804,168.04,CT,5826688,12052
4139,48,213,950800,1400000US48213950800,48213950800,9508.0,CT,92352945,28978048
4140,48,213,950100,1400000US48213950100,48213950100,9501.0,CT,86870550,39053808
4141,48,201,341800,1400000US48201341800,48201341800,3418.0,CT,4385022,158732
4142,48,201,342100,1400000US48201342100,48201342100,3421.0,CT,4447783,10184
4143,48,201,342700,1400000US48201342700,48201342700,3427.0,CT,3456949,5066
4144,48,201,342900,1400000US48201342900,48201342900,3429.0,CT,5944311,1097
4145,48,201,343200,1400000US48201343200,48201343200,3432.0,CT,4563444,1537
4146,48,201,533801,1400000US48201533801,48201533801,5338.01,CT,8472480,17867
4147,48,201,534002,1400000US48201534002,48201534002,5340.02,CT,3259824,5588
4148,48,201,340100,1400000US48201340100,48201340100,3401.0,CT,8422613,24900
4149,48,201,422900,1400000US48201422900,48201422900,4229.0,CT,1615441,15401
4150,48,201,343700,1400000US48201343700,48201343700,3437.0,CT,40338467,1017755
4151,48,113,2200,1400000US48113002200,48113002200,22.0,CT,1653376,2154
4152,48,113,2400,1400000US48113002400,48113002400,24.0,CT,1255975,0
4153,48,113,3400,1400000US48113003400,48113003400,34.0,CT,2254656,0
4154,48,113,3800,1400000US48113003800,48113003800,38.0,CT,1258911,0
4155,48,113,4000,1400000US48113004000,48113004000,40.0,CT,3077162,0
4156,48,113,4300,1400000US48113004300,48113004300,43.0,CT,4600717,0
4157,48,201,340201,1400000US48201340201,48201340201,3402.01,CT,17680053,521274
4158,48,201,340203,1400000US48201340203,48201340203,3402.03,CT,11361462,330933
4159,48,201,340600,1400000US48201340600,48201340600,3406.0,CT,1625393,0
4160,48,201,340800,1400000US48201340800,48201340800,3408.0,CT,2885593,0
4161,48,201,340900,1400000US48201340900,48201340900,3409.0,CT,3972065,10080
4162,48,113,4400,1400000US48113004400,48113004400,44.0,CT,2090134,1046
4163,48,213,951100,1400000US48213951100,48213951100,9511.0,CT,200963521,9412810
4164,48,201,552102,1400000US48201552102,48201552102,5521.02,CT,3165715,1824
4165,48,085,31717,1400000US48085031717,48085031717,317.17,CT,470047,2477
4167,48,085,31802,1400000US48085031802,48085031802,318.02,CT,5507012,14757
4168,48,113,13608,1400000US48113013608,48113013608,136.08,CT,4529252,9758
4169,48,113,601,1400000US48113000601,48113000601,6.01,CT,1440865,0
4170,48,213,951300,1400000US48213951300,48213951300,9513.0,CT,24836469,88246
4177,48,213,951000,1400000US48213951000,48213951000,9510.0,CT,24011917,222694
4184,48,453,1817,1400000US48453001817,48453001817,18.17,CT,2507009,0
4185,48,453,1829,1400000US48453001829,48453001829,18.29,CT,1707593,0
4186,48,453,1847,1400000US48453001847,48453001847,18.47,CT,3060166,0
4187,48,453,1308,1400000US48453001308,48453001308,13.08,CT,1305980,0
4188,48,453,1503,1400000US48453001503,48453001503,15.03,CT,3475150,0
4189,48,453,1729,1400000US48453001729,48453001729,17.29,CT,3152357,0
4190,48,453,1751,1400000US48453001751,48453001751,17.51,CT,1532713,0
4192,48,491,20110,1400000US48491020110,48491020110,201.1,CT,45086132,592841
4193,48,491,20404,1400000US48491020404,48491020404,204.04,CT,1474077,0
4194,48,201,510800,1400000US48201510800,48201510800,5108.0,CT,8834342,106842
4195,48,201,341501,1400000US48201341501,48201341501,3415.01,CT,3773116,516528
4196,48,201,222800,1400000US48201222800,48201222800,2228.0,CT,6728686,16910
4197,48,201,230800,1400000US48201230800,48201230800,2308.0,CT,1851884,0
4198,48,201,232100,1400000US48201232100,48201232100,2321.0,CT,3211573,22124
4199,48,201,232900,1400000US48201232900,48201232900,2329.0,CT,3267451,38192
4200,48,113,18129,1400000US48113018129,48113018129,181.29,CT,4057162,6135
4201,48,113,18138,1400000US48113018138,48113018138,181.38,CT,2668259,0
4202,48,113,18140,1400000US48113018140,48113018140,181.4,CT,5958989,485142
4203,48,113,18141,1400000US48113018141,48113018141,181.41,CT,1782019,4433455
4204,48,113,18206,1400000US48113018206,48113018206,182.06,CT,1770058,0
4205,48,113,18401,1400000US48113018401,48113018401,184.01,CT,2458951,0
4206,48,113,18501,1400000US48113018501,48113018501,185.01,CT,8919136,0
4207,48,113,18505,1400000US48113018505,48113018505,185.05,CT,477206,0
4208,48,113,18802,1400000US48113018802,48113018802,188.02,CT,1724649,0
4209,48,113,19016,1400000US48113019016,48113019016,190.16,CT,1159082,0
4210,48,113,19020,1400000US48113019020,48113019020,190.2,CT,2473448,14819
4211,48,201,252900,1400000US48201252900,48201252900,2529.0,CT,14076721,4343471
4212,48,201,311600,1400000US48201311600,48201311600,3116.0,CT,491193,0
4213,48,201,312100,1400000US48201312100,48201312100,3121.0,CT,1337653,0
4214,48,201,312600,1400000US48201312600,48201312600,3126.0,CT,2160904,3885
4215,48,113,19025,1400000US48113019025,48113019025,190.25,CT,2001966,0
4216,48,113,19028,1400000US48113019028,48113019028,190.28,CT,1437182,0
4217,48,231,961503,1400000US48231961503,48231961503,9615.03,CT,93634996,18688331
4218,48,201,313100,1400000US48201313100,48201313100,3131.0,CT,3881330,97359
4219,48,201,321100,1400000US48201321100,48201321100,3211.0,CT,5522922,22276
4220,48,201,323702,1400000US48201323702,48201323702,3237.02,CT,1059890,0
4221,48,201,330302,1400000US48201330302,48201330302,3303.02,CT,6026726,4075
4222,48,201,331700,1400000US48201331700,48201331700,3317.0,CT,5099373,41193
4223,48,201,333901,1400000US48201333901,48201333901,3339.01,CT,4843044,2225
4225,48,201,342400,1400000US48201342400,48201342400,3424.0,CT,3333736,97999
4226,48,201,555701,1400000US48201555701,48201555701,5557.01,CT,10691700,44054
4233,48,113,17811,1400000US48113017811,48113017811,178.11,CT,2330013,1956
4234,48,113,17814,1400000US48113017814,48113017814,178.14,CT,3514885,5042
4235,48,113,18001,1400000US48113018001,48113018001,180.01,CT,2656323,0
4236,48,113,18105,1400000US48113018105,48113018105,181.05,CT,3203257,0
4237,48,113,18118,1400000US48113018118,48113018118,181.18,CT,5130222,1474566
4238,48,113,18124,1400000US48113018124,48113018124,181.24,CT,22576235,599583
4239,48,201,240802,1400000US48201240802,48201240802,2408.02,CT,12142845,148749
4240,48,201,250200,1400000US48201250200,48201250200,2502.0,CT,5977955,17492
4241,48,201,250900,1400000US48201250900,48201250900,2509.0,CT,11495596,5306102
4250,48,231,960500,1400000US48231960500,48231960500,9605.0,CT,27129538,219353
4254,48,113,19004,1400000US48113019004,48113019004,190.04,CT,2125114,0
4256,48,201,251901,1400000US48201251901,48201251901,2519.01,CT,42265174,10226178
4259,48,201,555303,1400000US48201555303,48201555303,5553.03,CT,20935959,356039
4264,48,113,1302,1400000US48113001302,48113001302,13.02,CT,670843,0
4265,48,113,13804,1400000US48113013804,48113013804,138.04,CT,2153151,0
4266,48,113,14131,1400000US48113014131,48113014131,141.31,CT,912109,0
4267,48,113,14302,1400000US48113014302,48113014302,143.02,CT,2527431,0
4269,48,113,14603,1400000US48113014603,48113014603,146.03,CT,1163570,0
4270,48,113,14901,1400000US48113014901,48113014901,149.01,CT,669045,0
4273,48,113,18122,1400000US48113018122,48113018122,181.22,CT,19248416,197755
4274,48,113,18134,1400000US48113018134,48113018134,181.34,CT,3932682,0
4275,48,113,18900,1400000US48113018900,48113018900,189.0,CT,3531369,0
4276,48,113,19024,1400000US48113019024,48113019024,190.24,CT,2539646,0
4277,48,113,19203,1400000US48113019203,48113019203,192.03,CT,2915946,8831
4279,48,029,191804,1400000US48029191804,48029191804,1918.04,CT,29861427,84153
4280,48,029,980100,1400000US48029980100,48029980100,9801.0,CT,14677617,42980
4281,48,061,12800,1400000US48061012800,48061012800,128.0,CT,8727287,713431
4282,48,061,980001,1400000US48061980001,48061980001,9800.01,CT,5757272,0
4285,48,061,12402,1400000US48061012402,48061012402,124.02,CT,7912741,270300
4288,48,453,804,1400000US48453000804,48453000804,8.04,CT,1047621,0
4289,48,453,1200,1400000US48453001200,48453001200,12.0,CT,2324456,189156
4291,48,085,30505,1400000US48085030505,48085030505,305.05,CT,5488437,18457
4292,48,085,30517,1400000US48085030517,48085030517,305.17,CT,4079520,20753
4293,48,453,1768,1400000US48453001768,48453001768,17.68,CT,214464126,1067905
4296,48,201,211500,1400000US48201211500,48201211500,2115.0,CT,6045755,5307
4297,48,201,212400,1400000US48201212400,48201212400,2124.0,CT,8124430,17298
4298,48,201,220800,1400000US48201220800,48201220800,2208.0,CT,1734648,0
4299,48,201,222100,1400000US48201222100,48201222100,2221.0,CT,2285147,293
4300,48,113,8701,1400000US48113008701,48113008701,87.01,CT,3992557,0
4301,48,113,8801,1400000US48113008801,48113008801,88.01,CT,2341062,0
4302,48,113,9402,1400000US48113009402,48113009402,94.02,CT,1643400,0
4303,48,113,9802,1400000US48113009802,48113009802,98.02,CT,1551056,0
4304,48,113,11103,1400000US48113011103,48113011103,111.03,CT,2182681,0
4305,48,113,11900,1400000US48113011900,48113011900,119.0,CT,4643851,1551
4306,48,113,12301,1400000US48113012301,48113012301,123.01,CT,1732114,0
4307,48,113,13605,1400000US48113013605,48113013605,136.05,CT,2778567,8731
4308,48,113,13620,1400000US48113013620,48113013620,136.2,CT,1733156,7679
4309,48,113,13714,1400000US48113013714,48113013714,137.14,CT,2528837,0
4310,48,113,16412,1400000US48113016412,48113016412,164.12,CT,5508714,10574
4311,48,113,16521,1400000US48113016521,48113016521,165.21,CT,19156527,1130006
4313,48,113,16703,1400000US48113016703,48113016703,167.03,CT,32651272,39359
4314,48,113,17201,1400000US48113017201,48113017201,172.01,CT,5832777,16336
4315,48,113,17702,1400000US48113017702,48113017702,177.02,CT,5265555,5969
4330,48,309,2501,1400000US48309002501,48309002501,25.01,CT,5062476,1084457
4332,48,309,3601,1400000US48309003601,48309003601,36.01,CT,106873838,1823592
4333,48,309,4201,1400000US48309004201,48309004201,42.01,CT,96522404,360463
4336,48,121,21735,1400000US48121021735,48121021735,217.35,CT,1212093,0
4337,48,121,21747,1400000US48121021747,48121021747,217.47,CT,5043548,19822
4342,48,139,60214,1400000US48139060214,48139060214,602.14,CT,26741534,157026
4355,48,257,50600,1400000US48257050600,48257050600,506.0,CT,372317166,8336611
4356,48,113,19208,1400000US48113019208,48113019208,192.08,CT,1251804,0
4357,48,113,19301,1400000US48113019301,48113019301,193.01,CT,1199677,0
4358,48,113,19700,1400000US48113019700,48113019700,197.0,CT,2137906,0
4360,48,251,130210,1400000US48251130210,48251130210,1302.1,CT,33994943,299269
4361,48,251,130302,1400000US48251130302,48251130302,1303.02,CT,69980274,982656
4364,48,121,20105,1400000US48121020105,48121020105,201.05,CT,36317190,629718
4373,48,251,130601,1400000US48251130601,48251130601,1306.01,CT,240267733,2244908
4382,48,113,15204,1400000US48113015204,48113015204,152.04,CT,2762653,522229
4383,48,113,15401,1400000US48113015401,48113015401,154.01,CT,6685529,12358
4384,48,139,61100,1400000US48139061100,48139061100,611.0,CT,197741586,2394884
4387,48,139,60102,1400000US48139060102,48139060102,601.02,CT,218178307,1497716
4390,48,453,2434,1400000US48453002434,48453002434,24.34,CT,55160587,6
4396,48,439,105001,1400000US48439105001,48439105001,1050.01,CT,6636976,18923
4397,48,439,105600,1400000US48439105600,48439105600,1056.0,CT,2555411,0
4398,48,439,105800,1400000US48439105800,48439105800,1058.0,CT,1665981,0
4399,48,439,106002,1400000US48439106002,48439106002,1060.02,CT,14040916,121576
4400,48,439,106507,1400000US48439106507,48439106507,1065.07,CT,1970044,75218
4401,48,439,106517,1400000US48439106517,48439106517,1065.17,CT,9969573,0
4402,48,439,110402,1400000US48439110402,48439110402,1104.02,CT,3216124,0
4403,48,439,111013,1400000US48439111013,48439111013,1110.13,CT,13313480,22307
4404,48,453,1916,1400000US48453001916,48453001916,19.16,CT,13495252,72
4405,48,453,2108,1400000US48453002108,48453002108,21.08,CT,3287069,0
4407,48,439,111204,1400000US48439111204,48439111204,1112.04,CT,22090347,106773
4408,48,453,2209,1400000US48453002209,48453002209,22.09,CT,68256360,289406
4409,48,453,2317,1400000US48453002317,48453002317,23.17,CT,3137044,247154
4410,48,453,2421,1400000US48453002421,48453002421,24.21,CT,8171537,0
4411,48,439,113001,1400000US48439113001,48439113001,1130.01,CT,11333234,16648
4413,48,439,113217,1400000US48439113217,48439113217,1132.17,CT,2862540,0
4414,48,439,113511,1400000US48439113511,48439113511,1135.11,CT,3806922,871
4415,48,439,113610,1400000US48439113610,48439113610,1136.1,CT,18659354,154618
4416,48,439,111313,1400000US48439111313,48439111313,1113.13,CT,13890000,2558601
4417,48,439,111531,1400000US48439111531,48439111531,1115.31,CT,3479522,0
4422,48,439,114104,1400000US48439114104,48439114104,1141.04,CT,80077686,9074779
4423,48,439,123100,1400000US48439123100,48439123100,1231.0,CT,3956489,0
4424,48,439,113809,1400000US48439113809,48439113809,1138.09,CT,2486175,0
4425,48,491,20508,1400000US48491020508,48491020508,205.08,CT,4976788,12662
4426,48,439,100501,1400000US48439100501,48439100501,1005.01,CT,6730776,0
4430,48,491,20803,1400000US48491020803,48491020803,208.03,CT,64522217,847928
4433,48,397,40504,1400000US48397040504,48397040504,405.04,CT,14874566,19053390
4434,48,439,113710,1400000US48439113710,48439113710,1137.1,CT,1895948,282238
4439,48,439,101302,1400000US48439101302,48439101302,1013.02,CT,4283789,687412
4440,48,439,104100,1400000US48439104100,48439104100,1041.0,CT,1299728,0
4441,48,439,104602,1400000US48439104602,48439104602,1046.02,CT,2350078,0
4445,48,439,113814,1400000US48439113814,48439113814,1138.14,CT,3783171,0
4446,48,439,113927,1400000US48439113927,48439113927,1139.27,CT,19158915,88238
4450,48,491,21402,1400000US48491021402,48491021402,214.02,CT,4555796,191802
4451,48,453,2431,1400000US48453002431,48453002431,24.31,CT,20123929,0
4452,48,139,61000,1400000US48139061000,48139061000,610.0,CT,379698750,3970321
4456,48,113,18123,1400000US48113018123,48113018123,181.23,CT,8545109,0
4461,48,029,161503,1400000US48029161503,48029161503,1615.03,CT,2331257,0
4462,48,029,170500,1400000US48029170500,48029170500,1705.0,CT,2077100,216198
4464,48,085,31001,1400000US48085031001,48085031001,310.01,CT,57282943,20673056
4466,48,453,2411,1400000US48453002411,48453002411,24.11,CT,3962097,0
4467,48,453,2427,1400000US48453002427,48453002427,24.27,CT,3383904,0
4475,48,213,951400,1400000US48213951400,48213951400,9514.0,CT,384829985,28209519
4478,48,251,130100,1400000US48251130100,48251130100,1301.0,CT,347642671,2425095
4481,48,309,1300,1400000US48309001300,48309001300,13.0,CT,4716654,193970
4489,48,113,2701,1400000US48113002701,48113002701,27.01,CT,1893247,360764
4490,48,113,4201,1400000US48113004201,48113004201,42.01,CT,2569178,9714
4491,48,113,5400,1400000US48113005400,48113005400,54.0,CT,2645076,0
4492,48,113,7102,1400000US48113007102,48113007102,71.02,CT,2501305,0
4495,48,113,19600,1400000US48113019600,48113019600,196.0,CT,1015403,0
4498,48,491,20112,1400000US48491020112,48491020112,201.12,CT,77566582,2303094
4499,48,491,20410,1400000US48491020410,48491020410,204.1,CT,2618406,1128
4500,48,491,20706,1400000US48491020706,48491020706,207.06,CT,3082882,8221
4508,48,491,20301,1400000US48491020301,48491020301,203.01,CT,145182216,801574
4513,48,309,1600,1400000US48309001600,48309001600,16.0,CT,8938612,79680
4524,48,029,110300,1400000US48029110300,48029110300,1103.0,CT,1549963,0
4525,48,029,120501,1400000US48029120501,48029120501,1205.01,CT,6403591,3098
4526,48,029,121402,1400000US48029121402,48029121402,1214.02,CT,4573412,19180
4527,48,029,181731,1400000US48029181731,48029181731,1817.31,CT,2724175,0
4528,48,029,980001,1400000US48029980001,48029980001,9800.01,CT,126436681,211515
4534,48,121,20103,1400000US48121020103,48121020103,201.03,CT,122416274,34807918
4538,48,257,51202,1400000US48257051202,48257051202,512.02,CT,189967185,2464927
4542,48,121,21724,1400000US48121021724,48121021724,217.24,CT,3284841,6677
4544,48,439,110401,1400000US48439110401,48439110401,1104.01,CT,5687732,0
4545,48,183,300,1400000US48183000300,48183000300,3.0,CT,6740327,0
4547,48,257,50400,1400000US48257050400,48257050400,504.0,CT,26724787,179651
4550,48,439,105505,1400000US48439105505,48439105505,1055.05,CT,2144504,0
4552,48,309,2800,1400000US48309002800,48309002800,28.0,CT,3713081,2024561
4554,48,439,110807,1400000US48439110807,48439110807,1108.07,CT,19831661,86109
4555,48,453,2112,1400000US48453002112,48453002112,21.12,CT,1701591,0
4556,48,453,2316,1400000US48453002316,48453002316,23.16,CT,681533,0
4568,48,113,16616,1400000US48113016616,48113016616,166.16,CT,11410844,24323
4569,48,113,16902,1400000US48113016902,48113016902,169.02,CT,25139266,1817916
4576,48,061,10203,1400000US48061010203,48061010203,102.03,CT,36423218,483328
4577,48,491,20201,1400000US48491020201,48491020201,202.01,CT,166497476,415942
4578,48,491,20312,1400000US48491020312,48491020312,203.12,CT,8858250,3670
4580,48,085,30504,1400000US48085030504,48085030504,305.04,CT,5643487,10297
4581,48,201,240901,1400000US48201240901,48201240901,2409.01,CT,5765658,60746
4582,48,251,130409,1400000US48251130409,48251130409,1304.09,CT,93053716,3403724
4583,48,439,106700,1400000US48439106700,48439106700,1067.0,CT,15748744,1172901
4584,48,183,10500,1400000US48183010500,48183010500,105.0,CT,99141409,3922219
4587,48,201,211700,1400000US48201211700,48201211700,2117.0,CT,4442125,4111
4588,48,201,220600,1400000US48201220600,48201220600,2206.0,CT,1660902,0
4589,48,201,222501,1400000US48201222501,48201222501,2225.01,CT,909465,0
4590,48,201,252301,1400000US48201252301,48201252301,2523.01,CT,2733883,4453
4591,48,201,533200,1400000US48201533200,48201533200,5332.0,CT,2678778,0
4592,48,201,540100,1400000US48201540100,48201540100,5401.0,CT,22275610,194790
4593,48,201,542700,1400000US48201542700,48201542700,5427.0,CT,4800058,1262
4594,48,029,121905,1400000US48029121905,48029121905,1219.05,CT,7888319,674
4595,48,029,131612,1400000US48029131612,48029131612,1316.12,CT,2078443,45914
4596,48,029,181822,1400000US48029181822,48029181822,1818.22,CT,3767407,1887
4602,48,085,31652,1400000US48085031652,48085031652,316.52,CT,3818002,5043
4603,48,085,31712,1400000US48085031712,48085031712,317.12,CT,1494131,4684
4604,48,201,322900,1400000US48201322900,48201322900,3229.0,CT,1661719,0
4606,48,201,232402,1400000US48201232402,48201232402,2324.02,CT,1417183,0
4607,48,201,233300,1400000US48201233300,48201233300,2333.0,CT,10423173,1208931
4608,48,201,241200,1400000US48201241200,48201241200,2412.0,CT,4910425,112134
4609,48,201,550900,1400000US48201550900,48201550900,5509.0,CT,3184786,704
4610,48,201,553700,1400000US48201553700,48201553700,5537.0,CT,3142144,19842
4611,48,201,554101,1400000US48201554101,48201554101,5541.01,CT,784154,0
4612,48,201,554403,1400000US48201554403,48201554403,5544.03,CT,10738044,40031
4613,48,201,555502,1400000US48201555502,48201555502,5555.02,CT,34692896,557469
4614,48,201,253900,1400000US48201253900,48201253900,2539.0,CT,4398836,151624
4615,48,113,900,1400000US48113000900,48113000900,9.0,CT,964456,0
4616,48,201,350601,1400000US48201350601,48201350601,3506.01,CT,13312949,39306
4617,48,201,410402,1400000US48201410402,48201410402,4104.02,CT,726731,0
4618,48,201,420600,1400000US48201420600,48201420600,4206.0,CT,1205215,0
4620,48,491,20314,1400000US48491020314,48491020314,203.14,CT,21351092,193663
4621,48,085,30301,1400000US48085030301,48085030301,303.01,CT,23297752,386130
4622,48,201,250301,1400000US48201250301,48201250301,2503.01,CT,11664256,101425
4625,48,201,311500,1400000US48201311500,48201311500,3115.0,CT,2325763,0
4626,48,201,312200,1400000US48201312200,48201312200,3122.0,CT,1087034,0
4627,48,201,313800,1400000US48201313800,48201313800,3138.0,CT,2205248,2719
4628,48,201,321700,1400000US48201321700,48201321700,3217.0,CT,1929786,6157
4629,48,201,330700,1400000US48201330700,48201330700,3307.0,CT,6133032,93084
4630,48,201,332400,1400000US48201332400,48201332400,3324.0,CT,3647029,25012
4631,48,201,334002,1400000US48201334002,48201334002,3340.02,CT,1327167,0
4632,48,201,520100,1400000US48201520100,48201520100,5201.0,CT,2951364,0
4633,48,201,522402,1400000US48201522402,48201522402,5224.02,CT,2832132,0
4634,48,201,531700,1400000US48201531700,48201531700,5317.0,CT,1862680,0
4635,48,201,410200,1400000US48201410200,48201410200,4102.0,CT,1282636,14083
4636,48,201,412300,1400000US48201412300,48201412300,4123.0,CT,2381015,0
4637,48,113,16803,1400000US48113016803,48113016803,168.03,CT,4669681,0
4638,48,113,17102,1400000US48113017102,48113017102,171.02,CT,29031089,3728793
4639,48,085,31505,1400000US48085031505,48085031505,315.05,CT,9099642,54829
4640,48,201,252600,1400000US48201252600,48201252600,2526.0,CT,33420973,5107878
4645,48,201,343000,1400000US48201343000,48201343000,3430.0,CT,5741466,7713
4648,48,309,3703,1400000US48309003703,48309003703,37.03,CT,59934791,624893
4651,48,201,413100,1400000US48201413100,48201413100,4131.0,CT,1427797,20029
4652,48,201,420400,1400000US48201420400,48201420400,4204.0,CT,2462140,0
4653,48,113,9304,1400000US48113009304,48113009304,93.04,CT,2937318,0
4654,48,201,552103,1400000US48201552103,48201552103,5521.03,CT,1559774,667
4655,48,201,552900,1400000US48201552900,48201552900,5529.0,CT,4852632,31258
4658,48,029,161901,1400000US48029161901,48029161901,1619.01,CT,20159702,488058
4659,48,029,171920,1400000US48029171920,48029171920,1719.2,CT,5876524,30814
4660,48,029,180501,1400000US48029180501,48029180501,1805.01,CT,3152711,0
4661,48,029,181402,1400000US48029181402,48029181402,1814.02,CT,3648686,0
4662,48,201,423000,1400000US48201423000,48201423000,4230.0,CT,1784395,61488
4663,48,201,430900,1400000US48201430900,48201430900,4309.0,CT,2811209,27490
4664,48,201,433501,1400000US48201433501,48201433501,4335.01,CT,1225861,23714
4665,48,201,451002,1400000US48201451002,48201451002,4510.02,CT,599993,0
4666,48,201,453601,1400000US48201453601,48201453601,4536.01,CT,1197372,3225
4667,48,201,554902,1400000US48201554902,48201554902,5549.02,CT,12565170,210165
4668,48,029,181705,1400000US48029181705,48029181705,1817.05,CT,4490900,0
4669,48,029,181727,1400000US48029181727,48029181727,1817.27,CT,2822473,0
4670,48,029,190504,1400000US48029190504,48029190504,1905.04,CT,1165678,0
4671,48,029,191202,1400000US48029191202,48029191202,1912.02,CT,3061611,0
4672,48,029,191808,1400000US48029191808,48029191808,1918.08,CT,6531576,0
4673,48,213,950700,1400000US48213950700,48213950700,9507.0,CT,156144683,10279766
4677,48,439,113403,1400000US48439113403,48439113403,1134.03,CT,2373230,0
4678,48,029,121111,1400000US48029121111,48029121111,1211.11,CT,3787806,4216
4679,48,029,121404,1400000US48029121404,48029121404,1214.04,CT,6762078,390
4680,48,029,121604,1400000US48029121604,48029121604,1216.04,CT,4871202,12021
4682,48,397,40200,1400000US48397040200,48397040200,402.0,CT,18418232,629782
4683,48,113,15900,1400000US48113015900,48113015900,159.0,CT,5703571,4003497
4688,48,453,1712,1400000US48453001712,48453001712,17.12,CT,2315697,0
4689,48,029,180101,1400000US48029180101,48029180101,1801.01,CT,2422398,21632
4691,48,439,103702,1400000US48439103702,48439103702,1037.02,CT,1490456,0
4692,48,439,110500,1400000US48439110500,48439110500,1105.0,CT,5323784,0
4699,48,201,240502,1400000US48201240502,48201240502,2405.02,CT,642133,0
4700,48,201,320200,1400000US48201320200,48201320200,3202.0,CT,3989245,184305
4704,48,439,113214,1400000US48439113214,48439113214,1132.14,CT,2633022,1302
4705,48,201,241400,1400000US48201241400,48201241400,2414.0,CT,10874728,198210
4706,48,183,200,1400000US48183000200,48183000200,2.0,CT,20999159,28785
4709,48,251,130208,1400000US48251130208,48251130208,1302.08,CT,8573162,0
4710,48,251,130407,1400000US48251130407,48251130407,1304.07,CT,57440534,0
4711,48,231,960700,1400000US48231960700,48231960700,9607.0,CT,339815678,17933656
4714,48,491,21502,1400000US48491021502,48491021502,215.02,CT,2005726,2424
4715,48,201,533802,1400000US48201533802,48201533802,5338.02,CT,5532413,20019
4720,48,439,110704,1400000US48439110704,48439110704,1107.04,CT,5131138,0
4721,48,439,113705,1400000US48439113705,48439113705,1137.05,CT,12907183,19691
4722,48,453,500,1400000US48453000500,48453000500,5.0,CT,1152030,0
4723,48,453,1501,1400000US48453001501,48453001501,15.01,CT,3472367,0
4724,48,453,1844,1400000US48453001844,48453001844,18.44,CT,1017741,0
4725,48,201,412900,1400000US48201412900,48201412900,4129.0,CT,2028278,64720
4726,48,201,510400,1400000US48201510400,48201510400,5104.0,CT,1478594,7485
4727,48,201,511200,1400000US48201511200,48201511200,5112.0,CT,2089809,13963
4728,48,201,250600,1400000US48201250600,48201250600,2506.0,CT,14005622,238052
4732,48,453,2308,1400000US48453002308,48453002308,23.08,CT,3200727,0
4733,48,029,191303,1400000US48029191303,48029191303,1913.03,CT,2327408,1287
4742,48,085,30524,1400000US48085030524,48085030524,305.24,CT,5380339,20793
4743,48,113,4100,1400000US48113004100,48113004100,41.0,CT,2192646,0
4744,48,113,8500,1400000US48113008500,48113008500,85.0,CT,2695036,0
4745,48,113,12204,1400000US48113012204,48113012204,122.04,CT,3060422,0
4746,48,113,16511,1400000US48113016511,48113016511,165.11,CT,1694303,2344
4747,48,121,21715,1400000US48121021715,48121021715,217.15,CT,2149089,0
4748,48,201,330303,1400000US48201330303,48201330303,3303.03,CT,5333904,3870
4751,48,439,111553,1400000US48439111553,48439111553,1115.53,CT,2273725,0
4753,48,139,60101,1400000US48139060101,48139060101,601.01,CT,70191808,971703
4754,48,201,451200,1400000US48201451200,48201451200,4512.0,CT,1687843,25654
4757,48,397,40101,1400000US48397040101,48397040101,401.01,CT,5471082,4157278
4761,48,113,9608,1400000US48113009608,48113009608,96.08,CT,2261407,0
4762,48,113,10000,1400000US48113010000,48113010000,100.0,CT,31399009,463801
4763,48,201,433400,1400000US48201433400,48201433400,4334.0,CT,1629606,50135
4764,48,113,13803,1400000US48113013803,48113013803,138.03,CT,4928836,63908
4765,48,201,530800,1400000US48201530800,48201530800,5308.0,CT,4603920,0
4766,48,201,531800,1400000US48201531800,48201531800,5318.0,CT,3246488,10306
4768,48,201,341202,1400000US48201341202,48201341202,3412.02,CT,3435627,1668412
4774,48,453,1855,1400000US48453001855,48453001855,18.55,CT,18938554,5095
4775,48,113,20100,1400000US48113020100,48113020100,201.0,CT,12877886,176573
4778,48,453,1913,1400000US48453001913,48453001913,19.13,CT,12027126,481869
4779,48,453,2314,1400000US48453002314,48453002314,23.14,CT,2481618,0
4780,48,453,2426,1400000US48453002426,48453002426,24.26,CT,14054010,2757
4781,48,113,14501,1400000US48113014501,48113014501,145.01,CT,1883628,3225
4783,48,201,550302,1400000US48201550302,48201550302,5503.02,CT,8876140,29161
4784,48,201,552002,1400000US48201552002,48201552002,5520.02,CT,1670075,0
4789,48,029,181821,1400000US48029181821,48029181821,1818.21,CT,1250096,0
4791,48,029,182103,1400000US48029182103,48029182103,1821.03,CT,141033253,431906
4796,48,029,121115,1400000US48029121115,48029121115,1211.15,CT,2485544,3273
4797,48,201,532400,1400000US48201532400,48201532400,5324.0,CT,4650780,37969
4802,48,121,21621,1400000US48121021621,48121021621,216.21,CT,3989998,34780
4806,48,439,111307,1400000US48439111307,48439111307,1113.07,CT,3436507,0
