,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
1431,"Census Tract 169, San Francisco County, California",1.5,74.1,26.2,0.0,,,1.0,3.0,85.4,0.7,80.7,20.5,9.1,7.9,76.2,7.4,6.7,10.9,22.9,0.0,2.0,2.2,6.9,28.7,13.6,1.4,5.8,40.7,86.3,86.3,1.9,1.7,0.0,0.0,89.5,0.0,2.3,13.6,0.6,8.6,15.7,30.2,2.18,5.1,23.4,0.0,0.0,0.0,33.2,4.3,10.7,1.3,2.9,76.4,high,115.78735607962213,100.48771804912779,142.0780995285348,89.6818329473482,107.75196998846769,71.51879675050918,100.0,79.709691547269,89.07763724434874,075,016900,06,6920,1400000US06075016900,6075016900
1432,"Census Tract 252, San Francisco County, California",4.6,40.7,13.3,16.0,0.0,0.0,5.0,2.5,87.8,2.4,74.7,30.2,8.6,4.5,58.3,13.4,3.5,8.0,32.2,0.0,2.5,3.2,6.1,30.5,22.7,0.8,1.5,31.7,78.6,78.6,5.1,2.6,0.0,0.0,86.4,0.0,0.0,0.3,0.0,4.6,2.1,65.1,2.5,3.9,27.6,0.0,0.0,0.0,25.7,9.8,16.4,2.2,1.3,78.8,low,102.54072700434885,115.6224746718175,129.39521229462179,96.06456753231852,99.04851552458254,121.18525040112915,100.0,109.39748482762941,106.0448062432723,075,025200,06,6805,1400000US06075025200,6075025200
1433,"Census Tract 101, San Francisco County, California",15.7,58.9,8.3,0.0,0.0,0.0,3.3,4.1,84.0,5.5,55.6,52.6,10.7,3.4,58.9,15.2,11.1,12.4,32.9,0.0,7.9,14.1,5.9,15.7,24.8,2.7,4.9,17.8,63.1,63.1,4.4,15.9,0.0,44.4,89.6,13.9,0.9,63.9,0.9,22.4,20.8,10.8,1.93,8.4,29.6,0.0,0.0,0.0,49.8,1.9,26.0,1.1,1.4,53.0,high,120.86653127753559,126.15412271024181,110.18080724040665,104.0650459061062,90.02468850374457,86.28873942007532,100.0,76.04955264969033,89.07763724434874,075,010100,06,6382,1400000US06075010100,6075010100
1434,"Census Tract 112, San Francisco County, California",1.9,63.1,14.4,0.0,,,4.3,3.3,83.7,1.9,67.9,28.6,9.2,5.9,61.0,11.0,10.1,17.9,28.5,0.0,5.0,6.7,10.6,31.4,27.8,1.5,1.4,40.5,79.5,79.5,4.7,4.4,0.0,,82.7,2.2,3.2,32.5,0.3,6.7,12.3,28.0,1.86,8.9,21.9,0.0,0.0,0.0,16.9,0.7,27.1,0.0,2.3,63.6,low,119.99372224383958,137.2134358327253,122.882634252589,103.41794839057928,103.21335876496927,77.52538952053,100.0,73.20277795157358,80.26776103336918,075,011200,06,527,1400000US06075011200,6075011200
1435,"Census Tract 134, San Francisco County, California",0.0,62.0,13.5,5.0,0.0,0.0,2.3,3.1,83.7,0.3,78.4,21.3,10.5,2.0,73.3,9.2,4.6,17.9,32.7,0.0,4.7,2.5,9.1,42.5,25.8,2.0,0.0,65.0,92.3,92.3,0.8,0.0,0.0,,90.7,0.0,1.5,12.3,1.7,4.6,8.3,39.3,2.3,5.5,13.0,0.0,0.0,0.0,14.9,2.7,18.8,0.0,2.6,75.4,low,165.90857411133732,192.48037014452598,134.38854955119493,117.68350725560516,133.3817745446939,86.96111920776421,100.0,78.48964524807613,90.05651237890201,075,013400,06,3341,1400000US06075013400,6075013400
1436,"Census Tract 151, San Francisco County, California",0.9,71.8,13.7,0.0,0.0,0.0,0.9,2.7,77.6,3.4,63.9,29.8,10.5,2.0,69.4,5.8,12.3,10.0,29.3,0.0,1.9,2.7,15.8,21.0,30.6,1.1,1.4,23.2,80.3,80.3,2.4,3.9,0.0,,80.2,0.0,8.4,79.2,5.0,16.1,16.1,27.3,1.36,11.8,19.0,0.0,0.0,1.8,75.3,0.6,29.9,0.8,1.3,65.5,low,107.95118738293527,103.16365242789854,94.20104574632872,100.41776900040888,121.95515334670972,58.27291493303786,100.0,64.25577175749237,75.047093649085,075,015100,06,6476,1400000US06075015100,6075015100
1437,"Census Tract 157, San Francisco County, California",7.5,54.0,17.4,0.0,0.0,0.0,3.8,3.4,66.5,2.7,79.7,27.2,9.9,11.3,63.5,9.5,9.5,3.8,27.4,0.0,2.0,6.2,11.5,24.8,17.5,2.9,0.8,31.6,87.9,87.9,4.4,2.2,16.7,0.0,92.0,0.0,0.0,10.3,0.9,9.2,6.3,37.3,2.3,3.8,30.9,0.0,0.0,0.0,28.4,4.3,10.8,0.1,3.7,62.5,high,64.7726236904189,117.43910133270359,107.6902263979924,94.8880265949968,123.66380698379149,199.7416222627821,100.0,92.72351873865986,95.60347147470397,075,015700,06,3081,1400000US06075015700,6075015700
1438,"Census Tract 164, San Francisco County, California",1.9,71.7,29.8,21.0,0.0,0.0,2.7,3.6,84.1,0.1,82.0,21.3,16.0,1.2,65.5,11.5,5.5,6.4,29.7,0.0,0.7,1.7,8.5,34.9,11.7,0.7,3.2,41.6,88.5,88.5,2.8,0.0,0.0,0.0,92.8,0.0,4.8,12.3,0.0,10.6,7.0,22.4,2.2,5.5,21.8,0.0,0.0,0.0,38.3,4.4,10.4,0.4,2.9,77.2,low,131.15070633332974,117.05845308631966,112.56045509581499,88.56411905689255,123.98417954074431,93.84180570178059,100.0,89.87674404054312,95.92976318622172,075,016400,06,796,1400000US06075016400,6075016400
1439,"Census Tract 166, San Francisco County, California",1.8,61.8,27.5,0.0,,,2.7,1.8,83.1,1.9,80.5,11.5,12.9,1.3,61.6,14.5,14.3,6.8,31.1,0.0,3.6,5.7,7.8,27.4,14.1,2.8,0.5,32.1,89.6,89.6,3.7,0.0,0.0,,88.0,0.0,6.9,4.0,0.0,8.1,16.9,20.8,3.13,4.4,14.6,0.0,0.0,0.0,13.8,1.7,14.3,0.4,3.2,81.6,high,101.596245695988,96.13875485092122,124.81313879475368,117.68350725560516,103.1599633388105,125.12987848890404,100.0,93.53688293812179,89.73022066738426,075,016600,06,7781,1400000US06075016600,6075016600
1440,"Census Tract 179.02, San Francisco County, California",24.9,51.9,34.4,17.0,0.0,11.4,5.1,8.6,68.8,0.5,71.6,39.1,5.0,14.6,13.7,35.5,13.5,2.6,14.3,1.1,6.6,6.7,7.4,9.9,17.6,15.3,18.2,3.1,44.8,44.8,18.1,18.2,0.0,42.7,84.0,,4.7,0.8,0.0,1.4,1.0,0.0,,4.2,36.6,,,,,2.3,5.4,2.5,1.8,45.6,low,30.024312215699982,48.0220813110147,64.82409680932378,,113.99923484904785,68.67238898262615,100.0,128.91822561471568,105.71851453175456,075,017902,06,2767,1400000US06075017902,6075017902
1441,"Census Tract 214, San Francisco County, California",3.8,54.2,15.2,8.0,0.0,0.0,0.3,3.8,84.4,0.8,77.9,22.9,14.3,5.4,77.1,7.8,6.7,5.7,32.1,0.0,2.2,3.4,8.7,41.7,16.8,0.0,0.0,53.3,90.5,90.5,1.3,3.8,0.0,42.9,95.9,0.0,3.2,3.9,0.0,7.0,4.1,47.9,2.26,6.8,25.3,0.0,2.5,0.0,28.5,7.9,14.4,0.2,2.2,82.4,low,158.8034626162316,133.83204856619517,142.94662364631316,116.00693641992169,137.06605894965142,84.7870912275701,100.0,88.25001564161926,92.6668460710441,075,021400,06,801,1400000US06075021400,6075021400
1442,"Census Tract 120, San Francisco County, California",3.1,74.0,13.7,8.0,,,2.1,4.2,76.7,2.6,57.9,45.7,7.4,11.0,49.6,30.5,8.7,5.9,20.6,0.3,13.0,9.4,9.7,4.9,14.0,5.5,7.3,7.6,65.1,65.1,12.9,9.1,0.0,0.0,86.0,0.0,5.9,84.0,0.5,25.2,61.9,3.0,1.34,7.9,16.8,44.6,0.0,0.0,24.3,0.8,17.5,1.9,2.7,51.5,high,61.71779207248285,56.128521360502006,74.14652624173921,48.29700547705664,71.28289392200415,89.49374974139238,100.0,63.44240755803043,76.02596878363829,075,012000,06,2122,1400000US06075012000,6075012000
1443,"Census Tract 127, San Francisco County, California",2.5,69.3,13.9,0.0,0.0,0.0,0.7,4.6,79.6,2.8,83.4,18.0,16.1,2.9,74.9,1.1,8.6,12.4,34.2,0.0,3.1,1.6,11.4,31.1,20.7,0.7,1.4,44.3,90.9,90.9,1.1,3.8,55.3,,96.4,0.0,0.0,10.4,0.0,15.6,13.2,32.2,2.11,5.8,23.4,0.0,0.0,2.4,5.6,2.2,21.8,0.2,4.2,86.5,low,153.08401509797906,122.0650032251356,139.0287952271759,97.29993551650635,122.64929388677416,90.25578016743981,100.0,73.60946005130455,91.68797093649084,075,012700,06,1983,1400000US06075012700,6075012700
1444,"Census Tract 132, San Francisco County, California",0.0,55.3,5.3,0.0,,,0.0,1.9,88.1,0.9,81.1,19.4,7.9,5.6,74.9,3.6,12.5,18.7,34.6,0.4,1.4,2.8,3.7,47.6,21.8,0.8,1.3,66.9,87.7,87.7,0.2,0.0,0.0,,83.6,0.0,2.7,23.4,0.0,6.9,13.0,37.7,2.58,9.7,13.1,0.0,0.0,0.0,9.5,4.4,21.7,0.5,0.4,80.1,low,195.06007729334127,175.28281913274986,160.1114741235279,117.68350725560516,145.1287682996309,95.79170708607842,100.0,78.89632734780706,93.31942949407964,075,013200,06,3340,1400000US06075013200,6075013200
1445,"Census Tract 133, San Francisco County, California",7.8,44.3,8.3,0.0,0.0,0.0,0.4,2.4,84.2,1.0,82.2,21.0,14.3,3.9,68.6,10.2,7.2,19.2,22.7,0.9,1.6,2.8,5.1,44.0,25.5,0.5,1.3,62.5,86.2,86.2,2.9,2.0,0.0,22.9,93.4,3.4,0.0,14.8,0.0,6.8,7.0,49.2,2.78,4.9,26.5,0.7,0.0,0.0,8.0,8.4,20.7,0.3,4.3,79.1,low,134.1561637176078,154.18989175528446,137.94111081799548,117.68350725560516,96.75251219975394,105.98946719936005,100.0,92.72351873865986,96.58234660925724,075,013300,06,529,1400000US06075013300,6075013300
1446,"Census Tract 135, San Francisco County, California",3.2,70.8,11.8,0.0,0.0,0.0,0.5,3.1,79.7,1.3,74.4,24.1,10.8,1.3,76.5,3.1,8.1,13.1,30.9,1.7,2.6,3.4,5.2,33.3,18.2,0.6,4.4,54.4,86.9,86.9,1.8,0.0,0.0,0.0,83.4,0.0,0.0,37.4,2.3,12.6,24.6,24.1,2.11,4.1,22.5,0.0,0.0,0.0,19.6,5.3,19.3,0.0,3.4,71.3,low,170.2550993904549,143.34141673334298,172.8160068183202,110.30071287391137,98.14079327988287,59.90903908308086,100.0,69.13595695426393,88.09876210979546,075,013500,06,3342,1400000US06075013500,6075013500
1447,"Census Tract 153, San Francisco County, California",11.0,60.3,21.1,25.0,,,4.5,3.0,80.8,1.1,80.3,19.1,9.6,2.6,69.0,9.3,6.3,11.8,40.5,0.6,2.2,1.2,11.0,32.4,13.0,1.7,1.7,35.1,90.8,90.8,1.6,6.3,10.3,13.8,88.9,0.0,0.6,6.2,2.9,5.5,8.4,36.9,1.92,9.9,32.5,0.0,0.0,0.0,28.5,6.1,16.3,0.4,2.5,68.7,low,127.2023603579056,96.78266580663048,122.09392777180271,86.44634536971346,129.43051300894234,50.114706842412566,100.0,87.02996934242637,89.4039289558665,075,015300,06,3343,1400000US06075015300,6075015300
1448,"Census Tract 167, San Francisco County, California",5.9,60.1,24.8,0.0,0.0,0.0,3.0,4.4,81.6,0.6,81.5,15.6,15.2,3.3,66.7,6.1,8.4,11.8,39.6,0.0,1.7,7.0,4.1,42.2,13.1,2.3,2.8,61.6,87.7,87.7,3.3,0.0,0.0,0.0,94.4,0.0,0.0,9.4,0.0,12.0,6.8,29.4,2.18,5.6,20.7,0.0,0.0,0.0,21.1,3.8,9.0,0.5,1.5,87.2,low,148.57503266295458,151.95500788953942,139.39947374473238,117.68350725560516,115.9214701907648,117.10614635581648,100.0,86.62328724269541,81.57292787944023,075,016700,06,4016,1400000US06075016700,6075016700
1449,"Census Tract 202, San Francisco County, California",8.1,62.8,18.8,0.0,,,2.6,7.2,91.7,0.8,68.2,27.8,8.4,5.5,60.9,16.0,7.9,4.7,27.1,0.0,6.3,7.4,7.0,18.9,18.6,2.3,8.0,22.6,73.5,73.5,4.6,3.2,0.0,12.5,90.9,0.0,5.8,31.5,0.9,12.9,18.1,21.6,1.96,5.9,20.2,0.0,0.0,0.0,46.5,2.8,14.4,1.4,4.1,61.8,high,114.98462660337616,109.28593500147451,90.66607141649249,86.6228265103117,73.95266522994437,138.5326489235027,100.0,79.30300944753805,83.20438643702903,075,020200,06,6803,1400000US06075020200,6075020200
1450,"Census Tract 205, San Francisco County, California",3.2,59.9,22.3,0.0,0.0,0.0,1.0,5.5,90.9,0.4,81.9,16.4,16.8,3.6,65.8,9.9,10.0,7.8,29.9,0.0,4.1,1.9,9.4,35.8,23.5,0.9,0.8,45.4,90.5,90.5,1.9,2.0,0.0,0.0,96.0,0.0,2.8,2.8,0.0,6.8,4.5,37.6,2.3,3.4,23.8,0.0,0.0,0.0,20.0,3.9,15.8,0.0,2.1,81.5,low,135.00189655865267,133.1243163476191,124.9633041796032,117.68350725560516,105.88313007290951,66.09493312981873,100.0,84.99655884377154,83.5306781485468,075,020500,06,5308,1400000US06075020500,6075020500
1451,"Census Tract 210, San Francisco County, California",2.0,68.8,27.8,0.0,,,0.2,5.2,82.7,1.7,80.1,23.5,10.6,1.9,81.0,4.8,8.7,11.0,33.7,0.0,2.1,4.6,6.8,40.1,19.5,0.0,2.5,47.6,86.8,86.8,2.0,6.1,0.0,0.0,93.6,0.0,3.2,12.4,0.0,9.6,9.6,21.8,2.39,3.5,26.2,3.3,0.0,0.0,38.5,2.9,15.5,1.1,6.2,75.0,low,124.51226098215272,119.84949367133223,151.31800564134824,107.56525519463831,91.30617873155587,105.16019879454372,100.0,83.3698304448477,82.87809472551129,075,021000,06,5309,1400000US06075021000,6075021000
1452,"Census Tract 230.01, San Francisco County, California",17.2,20.8,5.1,37.0,0.0,9.4,9.6,3.0,95.6,0.6,42.3,73.7,0.7,5.1,23.3,30.9,11.0,6.4,10.6,0.0,6.7,6.5,7.6,9.5,36.8,3.4,13.4,9.0,55.9,55.9,6.7,12.6,0.0,29.1,91.7,0.0,0.0,2.5,0.0,2.1,0.0,75.5,3.96,0.7,29.4,1.0,0.8,0.8,82.0,5.9,22.3,1.4,0.5,10.4,low,49.821787195337706,54.21844213613245,57.23600992985517,67.09224695077114,63.05999829354823,114.1925006091646,100.0,157.38597259588317,142.91576964477932,075,023001,06,2896,1400000US06075023001,6075023001
1453,"Census Tract 352.02, San Francisco County, California",5.0,48.4,12.4,0.0,19.0,12.3,5.4,6.8,91.0,0.5,62.4,43.4,7.3,3.1,38.8,25.6,11.4,5.1,17.3,0.0,2.0,5.2,12.9,11.1,27.2,1.1,4.3,16.8,70.2,70.2,6.3,2.5,0.0,21.6,96.4,0.0,0.0,4.5,0.0,8.5,6.3,34.6,3.27,4.6,26.9,0.9,0.0,2.6,56.2,5.9,19.6,0.3,5.5,48.3,low,66.91005019264526,66.73652698128481,65.46804927048032,90.12303579884384,93.01483236863764,111.16679156456458,100.0,106.55071012951264,114.20209903121632,075,035202,06,6914,1400000US06075035202,6075035202
1454,"Census Tract 427, San Francisco County, California",12.4,44.1,9.6,23.0,0.0,0.0,6.1,5.5,89.6,1.2,51.6,54.8,7.4,5.9,53.1,16.3,11.4,5.3,21.4,0.6,6.6,5.1,8.3,17.3,34.5,0.4,3.3,26.3,69.1,69.1,7.2,5.9,8.9,42.9,91.9,0.0,0.9,3.1,0.0,12.8,9.4,34.7,2.41,1.9,23.0,0.0,0.0,0.0,19.1,5.1,27.9,0.4,2.5,42.1,low,85.59421583915612,102.38754028482236,78.04812056521709,100.00597967234629,92.37408725473196,121.5214402949736,100.0,90.28342614027409,91.68797093649084,075,042700,06,3003,1400000US06075042700,6075042700
1455,"Census Tract 601, San Francisco County, California",13.5,42.2,26.4,0.0,0.0,100.0,1.0,3.8,81.9,1.6,86.8,18.9,12.5,0.5,63.6,7.3,8.6,11.3,19.4,0.0,0.0,0.6,5.5,48.0,6.5,1.1,1.1,61.5,95.0,95.0,1.0,0.0,0.0,0.0,99.0,0.0,0.0,14.6,0.0,5.0,3.2,2.8,2.97,7.3,23.6,0.0,0.0,0.0,0.0,7.3,4.7,0.0,4.5,83.2,low,105.76597936426569,111.11737731266899,107.38177858046363,,178.981468484313,92.31774484968577,100.0,126.07145091659895,105.06593110871904,075,060100,06,5115,1400000US06075060100,6075060100
1456,"Census Tract 314, San Francisco County, California",20.7,23.4,13.5,26.0,20.1,18.2,13.2,4.9,92.8,0.5,52.5,61.5,2.3,7.9,33.6,33.3,13.4,3.0,15.9,0.0,1.7,8.1,17.9,8.6,36.6,3.8,8.6,8.7,67.7,67.7,4.6,5.5,0.0,21.0,93.4,0.0,7.6,0.8,0.0,2.7,3.3,71.2,3.71,3.3,32.6,2.5,0.7,0.0,75.1,3.3,18.6,0.5,0.9,20.4,low,47.23521443854513,46.30916420228709,46.47686303158208,81.50487343296224,90.39845648685622,151.12856361287476,100.0,147.2189201026091,123.33826695371364,075,031400,06,538,1400000US06075031400,6075031400
1457,"Census Tract 327, San Francisco County, California",6.1,31.5,12.6,0.0,0.0,0.0,3.3,7.4,91.8,0.8,53.2,53.0,9.7,3.2,54.6,19.6,9.8,6.8,24.7,1.0,3.7,2.6,8.8,20.0,32.7,0.5,2.7,21.1,80.1,80.1,3.7,5.2,0.0,0.0,92.1,2.2,0.0,0.6,0.0,2.2,3.0,71.9,2.82,3.3,21.4,1.0,0.0,0.0,39.6,3.2,25.9,1.0,4.7,47.2,low,76.95531766622332,89.15488522864392,90.59978219254991,87.97584858823168,124.89190178544395,149.73897871831767,100.0,111.02421322655329,98.86638858988155,075,032700,06,5399,1400000US06075032700,6075032700
1458,"Census Tract 401, San Francisco County, California",2.1,58.1,20.3,0.0,,,2.8,8.0,85.2,1.8,69.7,32.3,12.3,4.1,59.2,17.4,10.0,7.2,19.9,0.0,3.3,3.3,14.7,13.0,18.2,2.2,1.5,20.0,80.2,80.2,6.2,3.9,4.1,0.0,93.4,0.0,1.9,2.8,0.0,7.1,8.5,25.6,2.4,3.7,22.1,2.0,0.0,0.0,25.4,7.4,17.2,0.0,2.6,61.1,low,91.23721293109956,87.06359920434905,85.85401489478276,117.68350725560516,96.0049762335307,99.42255793959845,100.0,92.3168366389289,95.60347147470397,075,040100,06,845,1400000US06075040100,6075040100
1459,"Census Tract 232, San Francisco County, California",30.4,28.9,7.2,0.0,0.0,16.6,11.4,8.6,91.0,0.5,56.5,56.0,2.1,11.5,24.6,27.1,13.7,2.6,14.2,0.0,9.5,6.8,8.3,7.1,31.6,4.9,11.8,3.2,53.6,53.6,6.2,22.4,50.6,44.8,89.7,0.0,0.0,0.0,0.0,0.5,2.5,56.7,3.77,1.1,31.6,0.0,0.0,0.0,74.7,6.0,15.0,3.2,0.0,18.4,high,47.65728450046018,48.083623243064785,48.537240339022034,77.94583709756402,83.61723736468801,93.66250442506357,100.0,137.05186760933498,130.51668460710437,075,023200,06,6388,1400000US06075023200,6075023200
1460,"Census Tract 301.02, San Francisco County, California",2.8,53.9,12.1,0.0,0.0,0.0,0.5,1.2,74.4,3.4,75.0,27.2,9.8,4.5,79.2,7.6,5.7,12.6,28.6,0.9,1.9,2.2,8.7,34.9,18.7,0.5,0.4,49.9,94.3,94.3,1.2,0.0,0.0,0.0,95.1,0.0,0.9,21.2,0.7,15.6,2.1,46.2,2.39,9.7,24.1,0.0,0.0,0.0,19.8,2.5,17.4,1.0,0.4,75.9,low,121.52910163888151,161.572644270479,133.2548685376462,117.68350725560516,133.4885653970115,117.7785261435054,100.0,82.55646624538575,88.09876210979546,075,030102,06,4338,1400000US06075030102,6075030102
1461,"Census Tract 352.01, San Francisco County, California",13.9,29.3,9.8,0.0,11.6,40.2,5.8,7.0,90.3,1.2,61.6,56.8,4.6,2.3,50.7,18.6,6.7,8.0,21.0,0.0,4.0,6.0,13.7,15.1,33.4,2.2,3.5,16.1,75.7,75.7,5.8,8.2,0.0,18.8,95.8,0.0,4.9,3.0,0.0,2.7,3.5,69.2,3.34,0.8,23.1,0.7,0.7,0.0,61.5,6.1,19.9,0.0,2.0,42.2,low,74.08205581077148,71.85362466470926,79.00999073303706,90.56423865033945,108.92666936396137,134.18459296311448,100.0,125.25808671713699,114.52839074273408,075,035201,06,7789,1400000US06075035201,6075035201
1462,"Census Tract 354, San Francisco County, California",9.8,32.9,7.0,0.0,0.0,0.0,4.0,7.5,95.6,0.0,58.0,50.1,5.6,6.6,60.3,13.4,9.0,7.4,14.9,0.3,4.4,4.6,5.0,25.0,26.3,0.8,0.5,29.3,79.1,79.1,2.8,2.5,0.0,0.0,97.7,0.0,0.0,3.3,0.0,8.9,0.5,63.7,3.19,3.1,21.0,0.0,0.6,0.0,55.4,4.7,24.5,1.1,1.8,40.2,low,86.21219011848835,80.39313756936392,76.85897305816543,92.85849347811684,74.326433213056,159.3988350014482,100.0,113.46430582493905,109.96030678148546,075,035400,06,6848,1400000US06075035400,6075035400
1463,"Census Tract 159, San Francisco County, California",11.6,61.2,17.2,46.0,0.0,0.0,5.7,2.7,72.9,3.6,54.2,46.0,5.5,1.4,63.1,12.3,9.0,7.9,30.7,0.0,3.7,12.1,12.8,12.7,26.0,0.0,6.8,15.8,65.3,65.3,12.0,5.9,0.0,0.0,85.3,0.0,7.9,69.4,0.0,7.9,22.5,29.0,2.41,11.5,21.0,0.0,0.0,0.0,46.5,2.2,25.4,0.2,2.8,40.4,high,82.87066940189301,95.86067649128744,81.04466405568293,72.76905697334844,109.62080990402585,102.26896570748148,100.0,87.02996934242637,97.88751345532827,075,015900,06,4020,1400000US06075015900,6075015900
1464,"Census Tract 160, San Francisco County, California",3.2,77.5,20.5,0.0,,,2.5,5.0,73.7,4.3,59.9,43.5,5.7,2.2,68.7,10.7,7.7,7.2,31.0,0.0,11.2,10.9,9.5,14.9,27.8,2.3,4.5,28.9,70.6,70.6,6.8,12.8,0.0,,91.4,2.7,0.0,93.6,0.0,22.3,28.3,22.6,1.54,7.5,23.0,0.0,0.0,0.0,69.7,1.6,32.0,0.4,3.6,63.8,low,125.46789131101698,143.88275780230214,106.60118914750704,84.85801510432913,85.00551844481694,63.876079830445356,100.0,65.47581805668527,73.74192680301397,075,016000,06,7674,1400000US06075016000,6075016000
1465,"Census Tract 105, San Francisco County, California",4.7,64.3,8.2,38.0,,,1.1,3.8,80.4,5.1,60.7,38.6,10.1,4.2,74.2,6.6,2.4,20.6,37.0,0.6,8.9,4.0,7.7,26.1,36.0,2.7,7.8,42.6,78.5,78.5,2.3,8.5,45.2,34.0,84.3,0.0,6.9,92.1,0.8,12.8,21.7,17.3,1.77,4.1,25.5,0.0,0.0,0.0,32.0,6.9,31.4,2.8,4.6,62.8,high,170.6102753293494,143.88275780230214,145.43044028220268,117.68350725560516,127.4014868149078,65.71391791679501,100.0,69.54263905399489,84.50955328310008,075,010500,06,4527,1400000US06075010500,6075010500
1466,"Census Tract 113, San Francisco County, California",2.5,56.3,4.6,0.0,0.0,0.0,7.2,7.8,92.1,0.9,34.4,72.7,5.3,3.4,35.6,36.2,5.8,9.2,21.9,0.0,10.5,17.2,3.5,8.5,34.8,1.2,9.3,10.2,44.7,44.7,6.5,13.3,0.0,100.0,87.3,0.0,4.0,43.1,0.0,12.5,37.9,10.5,1.85,2.1,39.3,0.0,0.0,0.0,42.9,3.9,34.3,0.0,2.5,19.1,low,56.374225816916905,74.95123524456397,58.80665868490297,106.62402244478098,49.01700121378261,68.26896111001281,100.0,79.30300944753805,96.908638320775,075,011300,06,4250,1400000US06075011300,6075011300
1467,"Census Tract 152, San Francisco County, California",0.7,71.3,18.6,0.0,0.0,0.0,2.1,3.0,73.9,1.5,76.1,27.6,6.8,6.7,74.9,6.0,7.7,11.7,35.8,0.0,10.4,6.9,8.6,26.4,32.2,0.5,0.7,47.2,79.8,79.8,1.6,0.0,0.0,,91.6,0.0,4.1,43.0,0.0,17.6,28.4,21.3,2.21,8.7,27.3,0.0,0.0,0.0,25.1,4.6,25.2,1.0,2.8,66.3,low,150.7395353578321,119.09503517101444,135.1082611254287,117.68350725560516,102.57261365106363,96.39684889499844,100.0,72.38941375211165,83.5306781485468,075,015200,06,7780,1400000US06075015200,6075015200
1468,"Census Tract 177, San Francisco County, California",5.1,55.5,22.3,18.0,0.0,0.0,4.3,8.1,83.6,0.6,64.2,48.0,9.4,5.7,59.6,16.9,8.9,5.0,24.7,0.6,0.7,5.1,13.3,26.5,16.2,0.0,4.5,23.1,72.1,72.1,8.1,7.1,0.0,20.0,90.0,0.0,2.0,12.2,1.8,16.0,15.0,17.5,1.9,4.1,27.0,0.0,0.0,0.0,41.4,5.4,10.0,0.3,4.3,46.8,high,83.31344478760013,94.76887703010244,105.5703240731346,98.53530350069414,94.29632259644892,43.83916215731619,100.0,104.51729963085785,105.71851453175456,075,017700,06,798,1400000US06075017700,6075017700
