,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
200,"Census Tract 6202, Cook County, Illinois",7.3,22.3,1.8,0.0,0.0,10.0,7.0,10.6,97.9,0.0,62.7,73.6,5.6,7.1,13.4,24.4,9.2,6.6,5.4,0.0,7.3,10.1,5.5,0.8,26.2,0.5,14.5,1.1,68.8,68.8,7.8,7.6,8.7,55.0,93.8,0.0,0.0,0.9,0.0,0.5,0.0,64.1,3.41,1.6,39.7,4.3,25.4,38.9,0.0,5.7,15.9,0.0,0.0,75.3,low,83.35182710613776,82.89967732228888,58.45596933736018,82.55525855738013,89.89043458713573,63.80226056418623,100.0,114.76121562952244,103.73303439714724,031,620200,17,990,17031620200
201,"Census Tract 8081, Cook County, Illinois",6.5,54.8,0.7,0.0,,,6.8,5.9,93.0,0.8,73.7,33.3,10.4,2.8,33.5,15.6,8.8,7.6,12.2,0.0,7.7,13.7,6.8,3.7,59.3,1.4,4.3,8.2,74.7,74.7,3.9,10.3,0.0,0.0,91.0,2.3,6.0,54.6,0.0,6.2,9.4,74.1,1.9,1.3,30.6,2.1,6.4,19.8,6.9,2.1,52.0,0.0,0.3,82.9,low,136.0768543290864,119.87541932974052,135.71398484401192,79.98983722247087,105.06910251034269,103.97193492836443,100.0,68.1041968162084,80.1969677692231,031,808100,17,2871,17031808100
202,"Census Tract 5001, Cook County, Illinois",27.5,46.6,6.2,46.0,0.0,10.0,5.2,11.1,95.1,0.4,99.5,3.0,0.3,6.8,18.1,26.4,11.6,8.9,15.5,0.0,6.2,12.0,17.1,0.0,35.1,1.3,14.5,0.0,69.8,69.8,4.8,8.2,0.0,13.0,98.1,0.0,0.0,0.7,0.0,0.0,0.0,53.5,2.2,0.6,28.8,22.9,36.5,24.9,3.9,4.4,24.5,0.0,0.0,1.6,high,90.06787569346855,71.95299793368116,98.03831111138328,66.80357156103724,82.80099687450016,91.78370039906252,100.0,77.88712011577425,80.48753649302462,031,500100,17,844,17031500100
203,"Census Tract 5204, Cook County, Illinois",16.0,22.5,1.7,32.0,0.0,0.0,11.5,2.4,97.1,0.2,70.7,79.3,2.6,12.8,17.0,19.7,6.7,3.7,9.6,0.4,6.4,9.0,20.1,3.9,26.1,2.8,23.5,3.7,49.2,49.2,15.0,13.8,19.0,10.4,89.7,1.6,0.0,0.6,0.0,0.0,0.0,65.1,3.6,1.2,27.7,19.2,47.4,14.0,5.0,4.7,14.0,0.0,0.0,90.5,low,76.80030822315527,73.10409592042633,65.46226942121018,66.18787044065903,83.07366755575536,133.2122534470184,100.0,134.32706222865414,123.20113889184998,031,520400,17,2779,17031520400
204,"Census Tract 8209.02, Cook County, Illinois",13.4,20.9,3.2,63.0,9.7,45.9,10.8,5.7,93.8,0.3,68.3,60.5,5.1,7.0,30.6,16.8,7.8,6.5,11.1,0.0,2.5,9.8,18.1,5.4,24.7,2.0,11.5,6.9,71.7,71.7,12.9,8.8,9.8,7.5,93.1,3.8,0.0,0.0,0.0,0.0,0.0,84.2,3.45,5.2,27.8,1.7,35.0,41.3,0.0,6.0,14.0,0.5,0.2,80.6,low,96.26606029334248,91.85162013451729,101.54363028646117,76.65478948708882,124.15605019820772,152.9251491998096,100.0,133.57452966714908,118.55203931102542,031,820902,17,57,17031820902
205,"Census Tract 8228.01, Cook County, Illinois",9.3,51.4,0.9,32.0,0.0,36.4,3.1,14.1,87.4,0.0,80.1,27.1,18.1,6.6,29.1,18.8,12.1,15.2,8.2,0.0,9.9,8.4,16.7,4.1,27.3,0.3,2.6,8.5,69.6,69.6,7.6,5.4,29.1,0.0,94.6,2.5,4.8,6.9,0.0,0.0,1.3,65.7,2.21,2.1,30.2,25.8,9.9,10.6,0.0,7.6,21.1,0.3,4.5,74.6,low,116.35756468170678,129.6428794452819,121.37601470337772,83.06834282436198,88.34530072668952,87.80678819349217,100.0,77.88712011577425,92.11028544508595,031,822801,17,1236,17031822801
206,"Census Tract 6404, Cook County, Illinois",5.2,23.9,2.7,135.0,0.0,0.0,11.9,7.0,78.6,1.0,81.4,36.0,11.3,6.1,16.5,32.3,5.9,5.0,19.8,0.9,1.8,10.2,16.6,2.6,30.0,4.3,11.2,2.4,74.8,74.8,12.5,3.8,0.0,100.0,92.9,0.0,23.8,0.8,0.0,0.0,0.0,83.6,3.26,0.0,30.9,0.0,16.7,27.3,0.0,6.1,17.3,4.7,0.0,81.7,low,93.50411902690607,108.69064638361381,98.35934281801173,88.66096133446419,82.9827773286703,105.88886383320772,100.0,115.5137481910275,104.8953092923534,031,640400,17,333,17031640400
207,"Census Tract 6604, Cook County, Illinois",13.0,24.6,5.9,32.0,0.0,0.0,10.2,3.5,95.6,0.0,58.9,82.0,1.8,13.9,14.6,25.6,17.4,4.3,10.2,0.0,7.7,15.6,7.1,1.6,30.7,4.1,33.9,1.4,30.7,30.7,23.0,12.0,27.9,67.3,91.5,0.0,7.2,1.6,0.0,0.5,2.9,61.3,4.75,1.0,31.1,10.0,35.7,25.3,0.0,7.1,12.0,0.0,0.0,39.9,low,62.917777267736966,63.85969173045808,56.69246408405676,74.44852713906684,68.53123122214393,172.63804495260075,100.0,155.7742402315485,140.34469359614042,031,660400,17,994,17031660400
208,"Census Tract 6608, Cook County, Illinois",33.3,30.8,3.6,53.0,28.2,16.8,8.9,6.6,88.7,0.0,81.9,36.3,1.1,16.3,20.9,33.8,8.6,2.3,9.2,0.4,10.4,15.8,6.8,0.5,24.8,4.8,31.6,0.8,34.5,34.5,17.8,17.0,14.4,37.5,75.5,14.2,18.9,0.9,0.0,0.9,1.9,34.8,3.64,3.7,32.2,20.8,32.4,37.7,1.6,10.2,11.5,0.6,0.0,22.2,high,63.15513159532136,55.56578701814423,66.42970280740123,76.75740634048519,79.1653877910973,139.82136653685114,100.0,110.6222865412446,106.05758418755951,031,660800,17,2116,17031660800
209,"Census Tract 6713, Cook County, Illinois",34.8,34.6,6.1,50.0,0.0,0.0,12.0,4.3,92.9,0.0,97.8,6.7,0.0,31.0,34.4,23.9,3.1,7.4,5.7,0.0,5.9,26.3,6.2,0.0,47.2,17.6,51.7,0.0,26.2,26.2,8.6,31.1,72.7,54.5,74.5,15.0,12.6,0.7,0.0,1.9,1.9,48.0,3.41,0.0,20.2,41.7,15.6,10.2,0.0,7.3,24.5,0.0,0.0,0.1,high,63.047243264601185,67.95977527607978,67.04573662282333,71.42132996387392,62.714256688699344,54.503724831737564,100.0,116.26628075253258,113.6123710063994,031,671300,17,568,17031671300
210,"Census Tract 8265, Cook County, Illinois",41.7,22.9,1.4,0.0,0.0,0.0,13.8,8.3,87.1,0.0,94.0,2.9,1.1,22.0,24.9,22.5,15.1,5.4,6.1,0.0,12.6,12.6,8.0,1.5,32.6,3.7,34.1,2.0,42.4,42.4,11.0,23.0,15.7,34.8,88.2,6.6,4.5,1.1,0.0,0.3,0.0,66.4,2.94,2.9,26.3,36.1,23.9,10.0,0.0,7.5,19.2,0.7,0.0,8.4,low,75.8347076632097,76.95483739400062,96.3854316488775,68.13759065519007,109.15916272917092,181.1068651889232,100.0,118.14761215629524,108.09156525417022,031,826500,17,2103,17031826500
211,"Census Tract 3009, Cook County, Illinois",21.9,22.5,5.7,33.0,23.6,0.0,20.9,5.0,97.9,0.0,53.2,93.3,1.2,4.7,13.8,27.8,5.4,1.1,12.7,0.4,9.2,30.7,4.1,0.5,9.3,9.5,34.8,0.7,21.9,21.9,30.9,29.2,28.9,54.6,83.7,0.0,7.2,0.0,0.0,0.5,0.5,16.3,3.85,0.0,27.0,19.7,20.2,44.7,0.0,6.0,8.1,0.5,0.0,48.6,high,59.93736213159219,51.266979715853175,52.61449375661466,70.03600244302291,69.34924326590956,125.94509013612007,100.0,129.0593342981187,113.03123355879632,031,300900,17,603,17031300900
212,"Census Tract 3012, Cook County, Illinois",28.2,24.1,5.6,142.0,0.0,4.0,17.4,2.8,85.9,0.4,62.0,83.2,0.7,11.3,12.0,21.8,20.3,1.8,14.2,0.0,11.7,20.0,1.7,1.5,17.8,10.7,44.9,2.0,39.0,39.0,12.0,32.7,7.0,46.4,85.0,0.0,7.7,2.6,0.0,1.9,4.0,26.3,4.8,0.0,22.2,20.3,14.7,20.0,4.3,10.2,9.7,0.0,0.0,47.6,high,67.90491535527697,53.291712330974995,68.27780425366754,87.78871808059503,73.711974165993,116.93266319543908,100.0,134.32706222865414,119.71431420623158,031,301200,17,1976,17031301200
213,"Census Tract 717, Cook County, Illinois",8.3,39.9,13.6,0.0,0.0,0.0,0.3,3.1,82.9,2.9,79.1,17.4,9.1,2.8,72.0,8.1,5.3,14.4,38.0,0.8,0.0,1.2,7.6,34.6,16.7,0.0,1.7,45.5,90.7,90.7,5.6,2.8,0.0,0.0,93.1,0.0,0.0,9.5,0.0,0.0,0.0,59.3,2.7,2.0,21.4,2.0,0.0,1.0,54.5,3.3,14.3,1.0,1.1,77.7,low,206.2015720889309,204.34801393359157,174.61521880802607,183.3763170193142,189.59701369945918,49.468210096626905,100.0,98.20549927641102,89.49516693087213,031,071700,17,757,17031071700
214,"Census Tract 202, Cook County, Illinois",7.8,15.1,2.0,0.0,0.0,0.0,9.4,4.2,88.6,0.0,67.1,46.7,4.3,8.4,48.9,17.7,6.4,7.4,11.5,0.0,8.9,10.1,9.2,7.3,21.5,0.0,16.5,6.2,62.5,62.5,9.3,9.1,0.0,100.0,93.6,0.9,16.4,9.3,0.0,0.0,0.0,70.9,3.14,2.9,24.1,2.0,4.6,2.2,5.8,10.7,17.1,0.4,1.7,60.4,low,86.94720572738753,110.64038890187928,67.52077678330727,109.95395841421109,90.61755640381632,192.80871477222016,100.0,116.64254703328513,98.79336609252121,031,020200,17,527,17031020200
215,"Census Tract 201, Cook County, Illinois",11.4,51.6,5.5,53.0,0.0,0.0,5.8,5.6,87.6,3.3,61.7,50.7,9.1,5.9,36.3,28.0,6.8,6.0,15.7,2.3,8.4,9.4,9.4,4.4,23.3,6.0,16.1,7.3,61.1,61.1,14.8,12.7,8.7,13.4,89.6,0.0,16.3,17.7,0.0,1.2,4.5,49.1,2.48,5.1,18.3,22.6,12.4,29.2,1.4,7.2,16.9,2.0,1.9,43.5,low,88.2283796546896,80.54311352857762,86.76532611578934,78.34796756812892,96.61631139143104,109.751332522071,100.0,91.43270622286543,106.92929035896412,031,020100,17,1131,17031020100
216,"Census Tract 317, Cook County, Illinois",9.8,69.0,17.2,0.0,0.0,0.0,4.8,6.4,74.3,1.0,80.8,26.3,12.5,4.5,57.3,17.7,6.4,7.2,19.0,0.0,13.8,11.1,13.8,9.4,10.7,7.6,17.5,20.1,68.9,68.9,9.0,10.5,9.0,29.8,90.7,1.7,9.1,35.6,0.0,5.2,19.1,36.3,1.9,7.8,18.7,2.8,1.9,3.0,4.1,4.2,7.5,0.0,2.3,64.3,high,112.14991978361999,119.51546686482996,121.95517325520063,110.72358481468383,85.80037436830752,191.43539257173543,100.0,69.98552821997107,79.61583032162001,031,031700,17,129,17031031700
217,"Census Tract 313, Cook County, Illinois",5.7,68.8,8.4,17.0,0.0,0.0,5.1,6.3,76.0,0.9,64.7,43.1,9.3,2.7,52.5,18.6,7.1,10.2,15.3,0.0,12.6,8.8,10.5,3.8,28.1,3.6,16.0,9.0,59.4,59.4,7.7,17.3,33.9,16.4,92.9,0.0,6.0,81.2,1.0,16.4,13.9,33.6,1.8,8.6,22.4,16.4,17.9,9.7,4.7,2.8,27.4,0.0,0.4,57.2,low,110.00294200228858,91.30419242746586,116.651642696373,83.99189450492929,86.89105709332839,217.557125260122,100.0,64.34153400868308,82.23094883583383,031,031300,17,1701,17031031300
218,"Census Tract 513, Cook County, Illinois",11.1,34.8,9.0,0.0,,,0.4,1.8,83.1,0.7,90.6,9.3,19.3,1.3,68.3,6.5,6.7,15.4,29.6,0.0,0.0,2.9,18.2,39.0,6.9,0.0,0.8,41.2,95.2,95.2,2.0,1.2,0.0,0.0,93.6,6.1,7.4,2.4,2.4,0.0,1.7,77.5,2.51,5.6,23.4,1.0,0.0,0.0,37.3,10.5,5.0,0.6,2.3,92.1,low,241.8289961010001,216.31830814428864,203.65774259213367,161.4163103924909,178.1448450867402,80.85434455353824,100.0,95.57163531114328,87.4611858642614,031,051300,17,132,17031051300
219,"Census Tract 632, Cook County, Illinois",1.3,77.1,13.0,0.0,0.0,0.0,1.7,3.1,73.0,1.5,85.3,12.8,19.2,4.5,62.7,10.4,10.4,7.2,20.2,0.0,5.6,3.8,11.1,12.5,14.9,0.0,0.3,38.5,89.6,89.6,2.9,3.4,0.0,0.0,94.3,0.0,5.0,85.8,0.0,14.4,22.1,36.9,1.98,8.5,21.7,1.5,10.7,13.7,12.6,3.6,19.5,0.0,1.1,92.3,low,150.1239149888529,158.97338107822722,121.1742853201585,118.77900780629895,124.88317201488829,197.32923368214904,100.0,60.955137481910285,80.48753649302462,031,063200,17,1541,17031063200
220,"Census Tract 707, Cook County, Illinois",7.3,50.6,13.8,0.0,0.0,0.0,2.4,2.0,73.6,0.4,88.8,17.3,14.6,2.5,64.9,11.9,9.4,14.3,23.2,0.6,6.2,4.3,10.8,27.2,9.8,0.0,7.7,47.7,81.2,81.2,3.9,7.6,0.0,55.8,82.3,0.0,5.4,21.7,1.7,3.3,3.9,51.1,2.57,10.9,24.2,0.0,1.2,0.0,27.6,11.9,4.5,0.3,0.8,78.7,high,191.37771544797917,148.8497180026181,152.58984077353296,163.00687162013466,150.78688673413362,122.2256758431406,100.0,94.44283646888569,97.63109119731509,031,070700,17,2538,17031070700
221,"Census Tract 711, Cook County, Illinois",5.4,61.0,28.8,0.0,,,0.0,1.6,69.3,1.6,83.9,11.3,24.6,2.8,56.5,15.9,5.7,14.2,27.1,0.9,4.1,3.6,8.2,38.6,5.3,0.0,0.0,64.3,93.3,93.3,3.3,0.0,0.0,0.0,97.9,0.0,3.9,6.5,4.3,5.1,7.5,48.3,2.91,7.5,19.0,0.0,0.0,5.9,34.1,5.0,4.1,0.6,2.4,81.2,low,125.06954738736073,135.70582877611892,147.92186622850346,205.28501521943932,162.60261625519294,90.9825957821131,100.0,93.69030390738064,86.88004841665838,031,071100,17,1006,17031071100
222,"Census Tract 714, Cook County, Illinois",2.2,76.2,15.3,8.0,,,1.8,2.8,72.7,1.5,84.0,15.6,16.9,2.7,65.5,6.4,5.3,22.3,26.3,0.0,7.5,5.1,8.3,19.1,15.8,0.5,4.4,48.6,85.0,85.0,2.6,0.0,0.0,0.0,91.8,5.7,2.7,85.4,0.0,15.0,14.7,40.1,1.85,8.3,21.4,0.0,1.7,3.3,26.0,2.7,14.6,1.4,3.3,87.9,low,182.06155809029218,157.40046379666495,158.16668210962533,152.43733572030848,140.87985198186087,135.75862169375048,100.0,59.82633863965269,71.4799060551771,031,071400,17,2539,17031071400
223,"Census Tract 3805, Cook County, Illinois",65.8,27.0,3.2,34.0,0.0,0.0,17.1,0.0,85.9,0.5,99.5,1.9,0.0,21.3,12.3,52.2,13.5,0.0,18.9,0.0,17.3,38.5,0.0,0.0,25.2,11.8,65.2,0.0,26.2,26.2,6.7,51.5,69.7,59.5,95.4,,2.4,2.9,0.0,0.0,0.0,0.0,,10.0,44.5,,,,,7.5,9.0,0.0,0.0,0.5,low,31.870212894739147,,59.00476002504254,,81.80120437656439,24.7770213670786,100.0,98.58176555716356,90.36687310227673,031,380500,17,256,17031380500
224,"Census Tract 3814, Cook County, Illinois",24.6,54.3,3.5,67.0,19.4,19.4,9.2,15.8,85.6,0.0,96.4,4.7,0.4,9.6,27.8,34.1,9.1,6.9,8.1,0.0,16.2,15.6,7.1,1.3,10.6,7.5,29.4,0.0,40.7,40.7,19.5,12.0,,13.0,84.0,0.0,12.7,14.2,3.4,0.9,0.9,21.6,3.02,0.0,25.3,34.2,11.4,29.5,20.1,5.2,9.9,0.0,0.0,0.4,high,60.304182456040785,96.96969424496416,93.30526257176695,112.87853873600763,91.34467822049689,45.37685437434949,100.0,86.54124457308251,106.34815291136104,031,381400,17,678,17031381400
225,"Census Tract 3818, Cook County, Illinois",10.9,58.2,12.1,44.0,0.0,21.7,7.1,11.2,86.5,1.2,91.5,7.5,0.0,3.1,28.4,35.7,3.7,4.1,27.6,0.0,13.9,5.5,9.3,0.0,18.6,3.0,26.3,0.0,59.6,59.6,18.4,19.2,0.0,46.6,86.1,4.3,8.1,17.4,0.0,0.0,9.0,31.7,1.78,2.5,31.1,7.5,23.4,18.9,0.0,4.0,16.7,0.0,0.0,7.6,high,149.9647797010407,152.32363423948917,144.4447457844132,97.69124443334478,97.79788434353695,35.87804248766347,100.0,72.6193921852388,77.29128053120778,031,381800,17,1219,17031381800
226,"Census Tract 3905, Cook County, Illinois",5.6,58.7,6.2,0.0,0.0,37.5,2.5,4.8,68.5,2.9,84.0,19.5,4.5,5.2,64.3,11.2,6.9,8.4,20.5,0.0,15.7,6.0,9.6,15.3,20.1,0.5,11.2,31.5,79.1,79.1,4.0,4.8,0.0,0.0,84.7,0.0,16.3,28.6,0.0,3.7,9.8,30.9,2.66,6.9,21.5,3.0,2.1,5.6,16.3,1.2,15.4,0.0,0.3,30.6,low,121.80592538307549,126.54578844511406,109.2700825770722,201.74473377726457,104.88732205617252,42.801875248440616,100.0,74.50072358900147,89.49516693087213,031,390500,17,312,17031390500
227,"Census Tract 3907, Cook County, Illinois",10.3,65.9,11.4,0.0,0.0,44.8,2.4,7.4,75.4,6.0,77.9,22.5,2.4,6.7,66.0,8.9,6.0,7.6,22.0,0.0,13.4,10.9,10.3,6.7,24.5,0.0,3.7,17.2,86.4,86.4,4.1,4.3,0.0,0.0,87.3,0.0,10.4,91.2,0.5,6.5,5.2,36.7,1.62,8.3,16.0,16.4,22.4,18.6,7.4,2.6,28.3,1.6,0.6,21.2,low,137.5198607524687,122.26010440977285,141.74634414221217,87.78871808059503,127.60987882744041,161.33674767777853,100.0,63.58900144717802,71.4799060551771,031,390700,17,2641,17031390700
228,"Census Tract 4105, Cook County, Illinois",8.5,68.3,19.9,12.0,0.0,0.0,3.4,8.9,73.3,3.0,84.4,17.9,6.2,3.0,65.3,8.8,7.6,2.7,11.5,0.0,28.3,4.8,13.3,7.2,11.3,3.0,16.9,20.7,82.8,82.8,3.2,14.9,0.0,50.0,87.7,9.4,9.5,31.1,0.0,7.4,2.8,27.6,2.12,11.3,22.4,9.6,9.9,13.0,18.0,1.3,13.9,1.6,1.0,44.3,low,74.87450151980016,128.51427848759363,118.60603166713116,133.196675708489,115.61236885221098,69.8105451913069,100.0,70.3617945007236,74.38559329319243,031,410500,17,2860,17031410500
229,"Census Tract 4112, Cook County, Illinois",10.7,45.4,7.8,0.0,12.5,15.0,2.7,1.3,79.2,5.1,73.2,26.1,9.8,4.6,83.6,6.6,5.2,6.6,20.8,0.0,18.1,5.6,9.2,26.9,21.6,0.7,8.2,46.7,88.7,88.7,1.7,10.5,15.6,46.8,89.0,3.1,11.4,25.4,0.0,12.0,7.8,52.5,2.31,8.2,18.8,0.0,4.8,13.5,27.6,5.8,20.8,1.0,3.0,70.0,low,170.6820364075819,269.02697247220544,148.1604708753219,168.5994901302369,119.06619748144371,44.37547360316271,100.0,79.76845151953692,79.61583032162001,031,411200,17,214,17031411200
230,"Census Tract 4207, Cook County, Illinois",23.4,47.8,3.6,150.0,0.0,45.0,17.2,7.4,85.3,0.0,93.9,8.0,0.0,34.6,9.7,37.2,13.2,0.9,13.2,0.0,26.8,22.2,0.0,1.1,27.5,8.6,48.4,1.2,28.7,28.7,9.1,55.3,75.0,84.7,65.3,22.6,18.3,0.9,0.0,2.6,5.3,22.9,2.35,8.3,10.4,34.1,21.0,16.1,0.0,10.3,12.9,0.0,0.0,0.9,high,53.296835375765546,84.47071985142969,58.375711410703076,63.981608092637046,94.25316548721916,86.86262918065891,100.0,97.82923299565849,113.03123355879632,031,420700,17,216,17031420700
231,"Census Tract 4503, Cook County, Illinois",32.8,34.0,7.4,55.0,0.0,14.6,11.5,4.7,89.0,0.0,98.5,1.0,0.0,16.0,28.8,25.9,6.9,15.1,4.1,0.0,7.4,9.0,6.3,1.9,40.5,2.5,21.3,2.9,65.1,65.1,5.8,10.9,0.0,24.7,83.9,0.0,0.0,0.0,0.0,1.0,1.0,65.3,2.58,3.0,22.9,20.3,24.1,24.6,0.0,5.3,24.9,2.9,0.0,3.4,high,80.24194597312878,75.1775720985048,87.02345296098383,80.19507092926361,88.61797140794472,108.17773416734892,100.0,103.47322720694649,97.3405224735135,031,450300,17,1809,17031450300
232,"Census Tract 5003, Cook County, Illinois",11.1,59.4,7.3,60.0,0.0,20.6,7.4,5.7,86.9,0.4,83.2,21.4,9.0,19.6,41.5,24.1,4.8,14.0,11.7,0.0,16.0,12.1,11.0,0.8,22.5,0.0,17.7,2.0,48.7,48.7,19.2,25.7,48.8,43.1,75.2,12.2,10.5,0.3,0.0,3.1,0.0,48.7,2.39,6.4,25.8,16.3,40.6,21.1,0.0,8.5,19.2,4.7,0.2,61.9,low,87.23850422033199,88.46581726145249,115.54755392154959,62.18581315820057,78.80182688275701,42.25826854408209,100.0,76.38205499276411,91.81971672128442,031,500300,17,149,17031500300
233,"Census Tract 5205, Cook County, Illinois",19.5,21.7,4.3,17.0,0.0,18.0,8.9,3.9,93.9,0.5,78.3,67.0,5.0,6.9,22.5,22.3,9.6,4.5,14.4,0.0,3.9,7.4,15.8,4.3,25.6,2.4,11.7,4.8,72.2,72.2,2.7,10.1,12.4,21.4,95.9,1.9,0.0,0.0,0.0,0.0,1.4,81.7,3.22,2.0,27.6,9.9,53.3,18.0,1.5,8.1,13.5,1.7,0.0,88.0,low,99.45955488265963,104.41246135795824,78.98030723005014,68.08628222849188,72.62129144097214,146.172981714093,100.0,124.16787264833576,109.25384014937636,031,520500,17,847,17031520500
234,"Census Tract 5304, Cook County, Illinois",28.9,30.5,3.7,65.0,0.0,35.1,7.7,4.5,88.5,1.1,95.6,4.5,1.4,20.6,32.8,22.0,9.6,2.1,14.4,0.0,7.6,16.3,13.4,3.1,32.0,4.3,28.9,4.5,54.8,54.8,9.9,16.6,47.2,42.6,90.9,0.0,0.0,0.0,0.0,0.0,0.0,81.5,2.62,2.7,15.7,15.5,35.1,20.1,1.0,8.2,21.0,0.9,0.0,2.3,high,83.44622939551792,123.030627654972,114.96405710342087,64.34076707952435,120.15688020646456,58.73813494989879,100.0,104.97829232995663,99.37450354012428,031,530400,17,2864,17031530400
235,"Census Tract 5501, Cook County, Illinois",17.9,32.8,3.2,0.0,0.0,1.0,3.7,7.3,85.8,0.3,78.2,46.3,7.7,7.9,24.2,21.0,13.4,6.0,9.6,0.0,9.3,12.8,10.2,0.9,30.2,9.1,19.4,1.4,48.6,48.6,16.4,17.8,79.4,43.3,85.1,3.0,16.6,1.2,0.0,5.0,1.2,70.6,2.85,10.9,21.3,18.3,21.5,23.1,1.4,6.2,16.1,0.0,0.3,90.0,high,79.80769544198007,98.27264717784348,57.68592706808256,69.26637604255015,75.16621779935416,185.36988618626125,100.0,101.21562952243127,98.21222864491811,031,550100,17,2511,17031550100
236,"Census Tract 5602, Cook County, Illinois",21.9,30.0,1.0,29.0,0.0,34.6,12.7,6.9,96.1,0.0,86.5,23.8,0.9,29.6,18.6,19.6,14.6,1.5,7.8,0.0,4.8,14.2,9.5,0.3,55.6,7.2,23.0,0.5,47.9,47.9,11.3,11.7,63.6,46.7,95.7,0.0,0.0,0.0,0.0,0.0,0.0,81.5,2.84,1.3,23.8,11.3,31.6,32.8,0.0,6.6,27.0,1.3,0.0,21.3,low,93.32340607294977,82.53222584769269,70.49682746907885,70.18992772311748,89.43598345171037,47.32239415836951,100.0,100.08683068017368,97.049953749712,031,560200,17,59,17031560200
237,"Census Tract 5604, Cook County, Illinois",11.6,12.3,2.6,0.0,23.3,33.3,11.0,4.1,99.6,0.0,52.2,86.2,0.3,13.4,17.8,33.5,6.0,3.2,18.7,0.0,0.0,9.5,15.8,0.0,30.1,1.5,10.1,0.0,57.0,57.0,12.2,13.5,0.0,60.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,3.22,0.0,35.6,1.0,19.3,53.7,0.0,5.9,19.6,1.1,0.0,66.8,low,85.41788863942908,77.26042203869031,68.01100087586147,74.2432934322741,106.79601682495905,45.34824349517272,100.0,130.94066570188136,108.3821339779718,031,560400,17,871,17031560400
238,"Census Tract 5701, Cook County, Illinois",13.3,27.5,3.3,35.0,40.6,0.0,11.0,4.9,96.2,0.0,58.4,83.7,2.6,6.4,21.6,24.3,13.1,4.7,14.1,0.0,2.2,12.5,9.9,1.7,19.3,2.2,14.2,0.0,62.6,62.6,11.0,16.6,28.9,0.0,93.5,3.1,12.7,0.0,0.0,0.9,2.3,66.7,3.33,0.0,32.3,4.7,13.0,30.0,0.0,5.2,12.0,0.0,1.0,55.1,low,80.96749499722196,59.549635913638575,77.17775757999462,77.57834116765615,79.25627801818237,37.251364688148186,100.0,118.14761215629524,110.41611504458253,031,570100,17,1800,17031570100
