,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
6819,6,037,123700,1400000US06037123700,6037123700,1237.0,CT,952358,0
6820,6,037,125320,1400000US06037125320,6037125320,1253.2,CT,632474,0
6821,6,037,128601,1400000US06037128601,6037128601,1286.01,CT,681877,0
6822,6,037,296401,1400000US06037296401,6037296401,2964.01,CT,986904,1098
6823,6,037,300600,1400000US06037300600,6037300600,3006.0,CT,2226740,36667
6824,6,037,301300,1400000US06037301300,6037301300,3013.0,CT,1164881,0
6825,6,037,406102,1400000US06037406102,6037406102,4061.02,CT,1646574,0
6826,6,037,406901,1400000US06037406901,6037406901,4069.01,CT,954499,3490
6827,6,037,408141,1400000US06037408141,6037408141,4081.41,CT,1121077,0
6828,6,037,408212,1400000US06037408212,6037408212,4082.12,CT,2815272,35849
6829,6,037,408402,1400000US06037408402,6037408402,4084.02,CT,11572335,2068
6830,6,037,408627,1400000US06037408627,6037408627,4086.27,CT,3201792,0
6831,6,037,430003,1400000US06037430003,6037430003,4300.03,CT,11934957,0
6832,6,037,431200,1400000US06037431200,6037431200,4312.0,CT,1481495,0
6833,6,037,432101,1400000US06037432101,6037432101,4321.01,CT,1172403,0
6834,6,037,433901,1400000US06037433901,6037433901,4339.01,CT,720929,0
6835,6,059,99905,1400000US06059099905,6059099905,999.05,CT,1004707,0
6836,6,059,110008,1400000US06059110008,6059110008,1100.08,CT,1845722,0
6839,6,059,110117,1400000US06059110117,6059110117,1101.17,CT,1321191,11716
6842,6,037,276604,1400000US06037276604,6037276604,2766.04,CT,838366,0
6843,6,037,293302,1400000US06037293302,6037293302,2933.02,CT,1119338,0
6844,6,037,294421,1400000US06037294421,6037294421,2944.21,CT,673257,0
6855,6,037,219800,1400000US06037219800,6037219800,2198.0,CT,446134,0
6856,6,037,221220,1400000US06037221220,6037221220,2212.2,CT,659399,0
6859,6,059,1103,1400000US06059001103,6059001103,11.03,CT,1343581,0
6860,6,059,1708,1400000US06059001708,6059001708,17.08,CT,3008608,0
6861,6,059,11402,1400000US06059011402,6059011402,114.02,CT,1136422,0
6862,6,059,11712,1400000US06059011712,6059011712,117.12,CT,1431776,0
6863,6,037,131300,1400000US06037131300,6037131300,1313.0,CT,1118011,0
6864,6,037,134302,1400000US06037134302,6037134302,1343.02,CT,1299628,7244
6868,6,059,62648,1400000US06059062648,6059062648,626.48,CT,1638290,0
6883,6,059,62800,1400000US06059062800,6059062800,628.0,CT,1814192,3260836
6884,6,059,63301,1400000US06059063301,6059063301,633.01,CT,925585,0
6885,6,059,63907,1400000US06059063907,6059063907,639.07,CT,5314691,0
6886,6,059,62637,1400000US06059062637,6059062637,626.37,CT,1608184,0
6887,6,037,600704,1400000US06037600704,6037600704,6007.04,CT,951773,12266
6888,6,037,601802,1400000US06037601802,6037601802,6018.02,CT,484101,0
6895,6,037,920115,1400000US06037920115,6037920115,9201.15,CT,3600356,0
6896,6,037,920329,1400000US06037920329,6037920329,9203.29,CT,2196954,0
6897,6,037,980013,1400000US06037980013,6037980013,9800.13,CT,5308531,0
6898,6,037,980024,1400000US06037980024,6037980024,9800.24,CT,7998841,288250
6899,6,037,191902,1400000US06037191902,6037191902,1919.02,CT,726302,0
6906,6,037,431900,1400000US06037431900,6037431900,4319.0,CT,1069135,0
6907,6,037,432602,1400000US06037432602,6037432602,4326.02,CT,1064490,0
6908,6,037,434003,1400000US06037434003,6037434003,4340.03,CT,979639,0
6911,6,059,1503,1400000US06059001503,6059001503,15.03,CT,3085737,0
6912,6,059,11403,1400000US06059011403,6059011403,114.03,CT,1485009,0
6921,6,037,920013,1400000US06037920013,6037920013,9200.13,CT,8408167,3968
6932,6,037,403405,1400000US06037403405,6037403405,4034.05,CT,3498211,0
