,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crimeStats,crime,%DP03_0065E-HH-MeanEarnings,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0016E-Avg Fam Size,Countyfp,Tractce,Statefp
2395,"Census Tract 3109, Cook County, Illinois",24.5,33.4,10.5,60.0,0.0,46.4,17.1,3.4,97.2,0.0,66.0,75.0,3.5,11.1,26.5,23.4,9.9,3.6,9.4,0.0,7.3,14.2,10.3,1.2,14.8,8.2,16.8,1.2,47.0,47.0,16.8,26.0,0.0,43.2,92.7,0.0,5.2,0.0,0.0,1.2,0.7,35.4,3.28,2.9,17.3,8.5,13.1,17.8,0.0,6.3,12.9,0.0,0.4,50.7,202,low,69.40592524634084,72.18538487659984,68.44346140080332,78.06710217268147,86.04423157285672,88.7088616350298,154.24124964194078,100.0,110.41611504458251,031,310900,17
2396,"Census Tract 4205, Cook County, Illinois",23.8,53.8,4.0,0.0,0.0,23.5,10.1,14.4,92.9,0.0,93.5,14.4,0.0,25.8,41.1,30.8,9.0,3.3,22.9,1.0,16.8,15.4,15.4,0.0,41.3,6.1,30.4,0.0,45.0,45.0,7.5,11.4,25.8,25.3,70.3,14.7,12.5,37.1,4.5,2.2,2.5,18.9,1.8,1.3,24.0,2.6,21.2,39.1,0.0,5.2,24.2,1.0,0.0,1.0,245,high,54.74737837884413,79.20891520648313,91.89661419263113,63.978582344630176,61.826654171313265,85.34592323288216,47.46544855425334,100.0,91.52914799748288,031,420500,17
2397,"Census Tract 4304, Cook County, Illinois",39.6,50.6,1.9,70.0,10.5,0.0,7.7,7.9,80.8,0.0,96.9,2.1,2.0,16.7,29.5,30.8,5.2,7.2,7.9,0.0,27.0,8.4,7.3,0.0,24.0,3.3,39.5,0.0,40.7,40.7,5.2,26.1,18.2,28.3,76.0,20.4,15.9,8.4,0.0,2.4,7.8,27.4,2.55,14.4,15.5,36.9,18.5,17.4,0.0,5.9,13.7,0.0,0.0,4.0,376,high,51.09602370608384,81.80902397683928,64.50460656342281,68.67258648749439,77.52703274095796,85.98215482247767,78.85158301116468,100.0,110.70668376838407,031,430400,17
2398,"Census Tract 4306, Cook County, Illinois",37.8,41.7,2.7,62.0,0.0,5.3,3.8,9.7,91.1,0.3,97.1,3.0,1.7,25.0,37.0,21.4,2.1,12.4,8.5,0.0,18.5,23.6,2.0,4.8,42.1,5.8,30.7,8.2,49.3,49.3,4.7,16.6,41.2,28.2,85.3,0.0,15.2,14.6,0.0,0.0,13.3,35.7,3.75,1.5,16.7,8.6,16.4,5.9,11.2,7.1,26.3,0.9,0.0,6.0,310,high,73.1369721837844,71.12268481900614,132.2019165005053,96.67609549136539,111.03143537487297,67.9858898596335,54.93288801938904,100.0,101.98962205433806,031,430600,17
2399,"Census Tract 4409, Cook County, Illinois",40.9,36.9,5.3,217.0,0.0,19.4,12.7,8.5,90.0,0.0,97.9,0.9,0.0,10.5,32.5,28.1,5.5,2.4,10.1,0.0,15.1,17.0,3.4,1.7,40.0,5.2,50.6,0.0,42.6,42.6,10.5,24.1,0.0,38.2,79.8,0.0,10.0,0.8,0.0,0.0,1.8,44.1,2.64,1.1,23.1,19.0,44.8,23.6,0.0,7.2,20.7,0.0,0.0,0.1,297,high,66.55511559608057,97.52295934623251,80.84869817326732,97.91250138851538,61.31356990433142,81.52853369530916,72.87190926322077,100.0,101.98962205433806,031,440900,17
2400,"Census Tract 4601, Cook County, Illinois",31.5,37.0,8.7,42.0,0.0,23.0,9.5,8.5,91.5,0.0,85.1,21.3,0.1,28.5,18.1,36.5,1.8,7.4,14.8,0.0,11.1,12.4,7.7,1.7,27.5,3.8,42.6,1.0,35.3,35.3,13.2,24.6,0.0,37.9,63.0,10.9,3.8,8.0,0.0,0.0,2.6,38.1,2.71,2.1,18.5,42.5,33.3,7.5,0.0,5.4,12.3,0.2,0.4,11.7,401,high,50.33411735736964,71.28991173162241,55.897618196733646,80.47050170608884,64.90515977320439,95.98007980183553,97.96365030124379,100.0,111.86895866359019,031,460100,17
2401,"Census Tract 4805, Cook County, Illinois",28.6,38.5,8.7,0.0,32.6,47.8,7.9,7.6,87.8,0.0,87.7,13.3,0.5,12.1,21.8,34.6,13.0,6.8,6.1,0.0,10.1,18.3,8.7,1.5,30.7,6.4,28.2,2.5,50.8,50.8,8.0,15.8,0.0,52.8,85.5,0.0,0.0,0.0,0.0,0.0,3.0,63.9,2.57,2.1,17.8,15.2,36.1,25.7,0.0,3.1,22.2,0.0,0.0,9.1,272,high,70.28495507496832,65.55834416211322,51.04575893012691,76.94566033263489,78.96366868850716,85.70948414122245,84.05876302133593,100.0,97.049953749712,031,480500,17
2402,"Census Tract 2831, Cook County, Illinois",28.8,51.1,24.4,0.0,0.0,0.0,0.0,7.6,72.8,2.6,68.0,38.1,1.9,9.4,63.4,13.0,9.5,7.4,14.3,0.0,20.1,12.5,7.1,3.5,10.2,3.9,15.7,7.2,69.1,69.1,6.0,21.3,53.2,45.5,87.6,0.0,10.4,38.8,0.0,6.2,13.9,11.3,2.72,5.8,12.1,0.0,0.0,10.6,13.6,8.6,4.9,0.9,0.6,27.8,134,low,87.64941656602846,72.36070341402014,126.10709637850435,88.3921759804604,148.5378952912464,135.24465790258643,93.185633478724,100.0,95.3065414069028,031,283100,17
2403,"Census Tract 3007, Cook County, Illinois",29.1,15.7,7.4,38.0,0.0,14.4,19.7,3.0,83.7,0.3,51.3,90.9,0.0,8.8,14.5,23.0,7.3,2.3,16.2,0.0,9.2,20.3,5.6,0.9,16.5,4.2,30.2,1.0,25.9,25.9,26.9,28.1,40.6,54.9,83.9,0.0,5.3,2.1,0.0,0.0,2.9,32.3,2.85,7.4,19.6,5.0,18.4,50.0,4.3,7.6,10.0,0.0,0.0,59.7,247,high,54.82103335074837,56.080354308346,52.37683314932736,49.08531411685493,97.07554331296656,76.43868097854515,135.07196059350815,100.0,110.99725249218557,031,300700,17
2404,"Census Tract 3008, Cook County, Illinois",33.5,19.8,8.6,100.0,0.0,23.7,23.0,0.6,94.6,0.4,59.4,90.3,0.6,10.4,7.9,28.6,15.9,1.2,16.5,0.0,8.6,25.9,2.3,0.0,21.1,7.2,50.1,0.0,17.7,17.7,23.2,43.3,100.0,88.1,81.0,3.6,4.4,0.0,0.0,3.5,4.8,34.3,3.53,4.4,24.0,15.1,3.4,45.8,0.0,6.5,9.9,0.0,0.0,58.5,207,low,38.19191412017468,45.9847037612058,51.1694925899399,65.61627787506569,86.91647482672587,73.25752303056765,116.44627824943406,100.0,115.06521462540704,031,300800,17
2405,"Census Tract 3406, Cook County, Illinois",40.9,49.8,1.9,69.0,31.3,0.0,31.8,2.4,86.2,0.0,99.3,1.0,0.0,44.0,27.1,35.0,9.3,2.3,22.9,0.0,36.7,19.3,0.0,1.9,41.9,1.4,56.5,3.7,9.0,9.0,7.2,60.6,100.0,75.9,94.1,0.0,4.3,30.4,0.0,12.7,3.3,1.2,4.2,6.3,31.6,0.0,0.0,0.0,0.0,6.7,18.8,2.3,0.0,2.5,144,low,35.58018126396419,34.13586783986278,35.412198487996434,,,26.26727562758567,30.527808081608388,100.0,112.15952738739172,031,340600,17
2406,"Census Tract 3403, Cook County, Illinois",19.9,33.2,4.2,0.0,17.1,0.0,12.1,4.0,94.9,1.1,36.2,75.1,2.1,12.8,25.8,32.0,5.7,10.7,13.0,0.6,15.2,15.5,3.1,3.7,50.2,3.1,26.2,3.9,42.7,42.7,10.2,27.6,59.1,25.4,91.1,0.0,4.7,18.3,0.0,4.2,2.0,47.5,3.01,1.7,28.6,0.0,1.5,2.4,2.7,2.9,32.7,0.0,0.0,20.7,57,low,63.74415207816193,58.91781740628655,66.87804312892672,77.33393516700305,92.81694389701718,58.26063556153085,52.55818504771753,100.0,95.01597268310128,031,340300,17
2407,"Census Tract 3510, Cook County, Illinois",6.3,80.5,15.7,0.0,0.0,0.0,2.0,6.2,75.5,1.0,72.5,25.0,1.9,10.7,59.1,18.9,4.2,6.4,24.0,0.0,17.8,8.1,8.6,0.8,16.5,1.3,7.0,0.0,76.4,76.4,12.6,41.7,0.0,31.4,92.2,0.0,3.3,87.7,0.0,5.7,6.8,9.4,3.36,6.6,14.8,8.4,0.0,7.9,29.9,0.5,20.3,2.2,1.1,8.2,402,high,75.32126471123922,112.18498349110403,102.85829160061013,112.39146518408774,101.69330171580324,104.06931001240689,106.17497262497537,100.0,85.71777352145222,031,351000,17
2408,"Census Tract 6606, Cook County, Illinois",28.6,37.6,5.3,67.0,6.4,0.0,18.8,5.4,85.4,0.2,78.1,39.4,1.6,29.2,15.8,30.2,12.5,1.4,13.0,0.0,9.2,24.6,3.1,0.5,25.4,11.8,37.9,0.8,33.2,33.2,18.6,29.3,33.8,51.3,84.6,3.3,6.5,2.3,0.0,1.5,2.9,30.8,3.81,0.5,20.9,25.3,33.1,25.2,0.0,11.2,14.6,1.1,0.0,28.5,768,high,51.95694165637421,67.9723455619771,54.785890010838045,73.38394369558173,65.62347774697899,76.80224188688544,167.23058878819214,100.0,106.6387216351626,031,660600,17
2409,"Census Tract 6701, Cook County, Illinois",27.5,46.5,4.0,0.0,0.0,23.7,15.9,13.9,89.8,0.0,92.2,13.9,0.5,25.9,19.6,42.2,4.2,1.1,20.7,0.0,15.1,24.7,0.5,0.0,48.3,6.0,45.5,0.0,32.3,32.3,18.2,28.2,0.0,29.6,65.7,22.6,9.1,0.0,0.0,2.7,2.9,40.0,2.69,3.9,22.6,11.7,42.2,21.4,0.0,1.0,22.5,0.0,0.0,7.9,199,low,49.56375879876479,55.55709590435316,57.024344402000516,88.98434933120066,35.30019756835148,68.34945076797379,27.008669942866277,100.0,102.57075950194113,031,670100,17
2410,"Census Tract 6708, Cook County, Illinois",30.9,51.7,8.4,99.0,18.8,0.0,14.4,5.7,74.0,0.0,97.6,2.4,0.0,18.8,22.5,24.9,11.8,7.2,11.3,0.0,15.1,30.9,4.6,0.0,45.0,6.5,41.1,0.0,27.6,27.6,14.2,31.5,,57.4,75.1,13.2,10.5,3.1,0.0,1.5,4.9,36.6,2.66,1.1,24.0,19.8,39.6,11.7,10.2,4.8,27.3,0.0,0.0,1.9,324,high,59.636378071306595,69.50435985820354,67.95977527607978,102.64554992813171,61.57011203782234,71.98505985137665,36.13554040025435,100.0,98.21222864491813,031,670800,17
2411,"Census Tract 6711, Cook County, Illinois",25.1,33.8,11.5,41.0,0.0,0.0,19.9,3.7,89.0,0.0,100.0,0.0,0.0,22.3,33.7,27.5,4.3,0.0,21.2,0.0,17.7,20.1,2.7,0.0,45.2,0.7,46.5,0.0,26.7,26.7,2.8,40.9,0.0,42.2,68.3,8.9,13.6,0.0,0.0,2.3,0.0,34.1,2.41,0.0,13.4,54.9,8.8,14.7,0.0,15.2,17.0,2.5,0.0,3.3,207,low,50.01414084008079,78.24331464653757,,69.88513191996253,,90.52666617673123,29.86975786054279,100.0,120.8765891014377,031,671100,17
2412,"Census Tract 6712, Cook County, Illinois",28.3,40.4,8.1,84.0,0.0,0.0,25.0,0.0,84.3,0.0,100.0,0.0,0.0,30.4,0.0,45.3,19.1,0.0,7.2,0.0,19.9,30.0,5.5,1.6,48.9,8.8,55.0,0.0,18.0,18.0,10.6,45.9,65.0,78.9,61.4,26.1,10.5,0.0,0.0,0.0,4.2,19.5,3.27,12.4,9.8,0.0,28.3,38.3,0.0,7.8,16.9,0.0,0.0,1.4,235,low,37.21025031430361,47.071678693211545,62.88294571890394,48.56906042646598,85.12067989228939,91.89001958300732,26.86561554698245,100.0,117.38976441581931,031,671200,17
2413,"Census Tract 6714, Cook County, Illinois",33.6,31.7,1.2,0.0,100.0,0.0,18.3,7.1,98.1,0.0,97.1,3.7,0.0,45.4,27.1,19.8,16.6,7.3,6.1,0.0,11.4,32.2,1.7,0.0,50.6,10.2,40.7,0.0,31.3,31.3,5.7,37.4,,77.3,76.8,0.0,7.1,3.3,0.0,2.5,0.0,61.8,3.05,0.6,12.7,34.2,24.5,2.3,0.0,3.7,22.8,0.0,0.0,3.5,216,low,48.266948309828095,54.82345525545599,84.8850401365611,83.04960102488067,62.13450473150238,107.70491909580974,39.88356557241058,100.0,108.09156525417025,031,671400,17
2414,"Census Tract 6715, Cook County, Illinois",32.9,37.0,3.4,34.0,0.0,30.0,19.7,3.9,84.3,0.0,92.1,12.3,0.0,27.9,11.7,49.6,13.8,3.8,7.9,0.0,14.1,21.8,1.6,1.1,57.7,9.1,52.6,1.8,29.1,29.1,11.6,24.6,39.0,72.7,69.9,13.3,8.0,0.0,0.0,1.1,1.4,51.6,3.11,0.0,22.4,52.4,14.5,6.3,0.0,6.9,24.2,4.6,0.0,10.8,581,high,41.83843895871175,54.90706871176412,71.39619646452266,59.65116170460518,67.52188953481183,78.52915620150179,67.03528991116069,100.0,112.45009611119326,031,671500,17
2415,"Census Tract 6716, Cook County, Illinois",40.0,47.0,5.0,0.0,16.3,2.3,14.5,5.6,84.1,0.0,98.9,2.1,0.8,37.5,15.6,32.6,16.7,1.9,6.1,0.0,12.4,28.6,2.4,0.0,52.2,4.5,46.5,0.0,27.0,27.0,16.1,25.9,0.0,20.5,72.6,20.4,8.9,8.5,0.0,2.2,3.9,29.3,3.36,8.6,21.5,15.5,42.5,16.4,0.0,5.5,26.3,0.0,0.0,1.9,453,high,46.56201682902864,53.40472370648571,40.65588101067769,88.27070452389829,61.98057945140783,72.16684030554678,57.67953242035849,100.0,114.77464590160551,031,671600,17
2416,"Census Tract 6720, Cook County, Illinois",33.9,29.3,5.3,0.0,0.0,32.9,13.4,10.2,94.3,1.1,99.3,2.3,0.0,34.8,29.6,22.8,9.4,10.9,17.9,0.0,10.7,19.7,3.7,6.1,47.3,11.8,36.1,8.7,35.5,35.5,11.0,23.1,100.0,46.1,89.6,5.9,4.7,0.0,0.0,0.0,0.0,59.8,3.2,0.0,17.5,29.8,23.0,12.1,4.2,4.4,18.9,1.3,0.0,2.0,507,high,73.03675312365242,66.7936655488592,69.58143612059865,84.24913165843147,65.72609460037535,102.79684683321588,116.27461297437347,100.0,124.07284506325456,031,672000,17
2417,"Census Tract 5102, Cook County, Illinois",29.0,28.9,4.3,60.0,0.0,21.2,10.6,9.7,90.0,1.1,87.4,31.5,0.3,17.6,31.4,24.7,5.5,3.6,11.3,0.0,7.6,13.8,13.3,1.0,35.3,7.8,16.6,1.4,58.2,58.2,7.8,24.7,100.0,45.6,93.1,0.0,0.0,0.0,0.0,0.0,0.0,76.9,2.99,2.0,20.7,29.9,45.5,15.8,0.0,5.1,18.3,0.0,0.4,30.6,222,low,55.4851355564422,69.24003344793913,76.70924482679602,66.09782543500833,54.13039016658547,108.88649204791567,95.01672974603697,100.0,104.8953092923534,031,510200,17
2418,"Census Tract 5705, Cook County, Illinois",10.3,28.1,4.9,134.0,0.0,0.0,10.2,5.7,94.5,0.0,61.6,81.8,1.4,6.8,22.7,18.3,14.6,6.2,14.8,0.0,4.9,13.5,4.5,0.0,28.4,0.0,10.1,0.0,54.0,54.0,12.8,8.8,0.0,0.0,90.4,6.5,7.5,0.0,0.0,0.0,4.4,44.5,3.65,0.6,32.9,4.4,9.8,29.7,0.0,9.0,12.8,0.0,0.0,61.9,76,low,65.77147499336185,79.99919722900839,60.60699627931329,67.18673027776148,79.5280613821872,87.79995936417909,65.51891331479214,100.0,112.15952738739172,031,570500,17
2419,"Census Tract 6006, Cook County, Illinois",9.2,31.1,6.6,62.0,0.0,13.6,12.1,5.7,94.0,1.1,48.3,66.1,2.3,7.3,26.4,37.1,7.5,5.8,6.7,0.6,13.5,8.3,5.0,1.3,24.3,6.3,20.5,1.8,47.9,47.9,20.0,16.1,54.5,45.5,95.3,5.4,3.2,0.0,0.0,0.0,1.0,42.7,3.06,0.8,26.5,5.5,13.2,10.6,4.0,3.4,17.7,0.0,0.0,39.6,100,low,63.84195622118229,62.07085387158362,57.95047209817661,51.640552970964926,97.6399360066466,78.62004642858686,89.40899742739101,100.0,98.50279736871967,031,600600,17
2420,"Census Tract 6112, Cook County, Illinois",27.0,30.4,7.9,82.0,0.0,20.8,8.3,0.7,85.7,0.4,59.1,70.8,2.4,12.3,10.3,31.6,8.5,3.4,18.5,0.0,9.9,18.8,0.0,0.0,31.7,12.5,39.6,0.0,21.4,21.4,13.9,33.3,58.7,55.3,87.5,16.6,5.6,0.0,0.0,1.4,1.9,19.3,4.24,4.4,29.5,41.9,21.6,14.9,0.0,10.1,13.5,0.1,0.0,52.8,219,low,38.96710251300276,43.63813256804203,48.09114911398616,65.65532227181781,46.74197672204679,67.25876804295292,71.41275442520575,100.0,106.6387216351626,031,611200,17
2421,"Census Tract 6408, Cook County, Illinois",21.5,24.4,11.5,37.0,18.3,18.3,5.7,6.8,86.9,0.0,74.2,71.9,2.9,17.1,22.3,12.4,13.6,6.3,11.9,0.0,5.0,11.4,9.0,1.1,28.7,0.0,18.8,1.5,63.5,63.5,10.4,7.5,14.8,16.0,96.5,1.7,4.9,0.0,0.0,0.7,0.0,75.2,3.3,0.7,21.9,4.2,12.5,34.7,0.0,10.4,13.1,0.0,0.2,59.3,87,low,79.37470308308325,82.89599890884503,75.77186861609148,100.54799816928248,79.5280613821872,84.61880141620158,51.64263691406104,100.0,103.44246567334574,031,640800,17
2422,"Census Tract 6709, Cook County, Illinois",41.1,34.3,12.8,0.0,0.0,22.3,8.1,5.5,88.5,0.0,99.5,5.2,0.4,23.8,24.8,29.4,16.2,3.3,26.5,0.0,9.2,6.8,8.8,2.3,32.0,7.6,45.4,3.4,32.9,32.9,9.8,27.8,35.7,43.0,76.9,7.9,10.8,0.0,0.0,0.0,0.0,57.7,2.95,3.3,32.0,63.3,12.8,9.6,0.0,9.1,14.1,1.9,0.0,9.3,189,low,56.87733527128764,81.99243413906359,71.83113902628956,95.35075513494671,45.61319133468672,89.70865413296559,41.68605096054678,100.0,100.24620971152886,031,670900,17
2423,"Census Tract 6913, Cook County, Illinois",22.8,52.0,6.2,0.0,0.0,16.5,2.1,9.0,88.5,0.4,97.7,3.6,2.6,27.6,34.0,20.6,9.6,6.2,18.7,0.0,24.7,9.6,14.0,3.5,40.7,4.7,33.5,4.7,47.4,47.4,10.7,19.1,0.0,38.0,88.0,0.0,3.9,6.4,0.0,0.0,6.5,48.5,3.6,4.8,23.8,11.2,30.8,36.8,0.4,3.5,23.2,0.5,0.0,7.6,361,high,89.54754141575702,85.47453001305718,92.95584931072727,91.7716854326704,78.50189284822349,80.80141187862858,77.44964993150319,100.0,112.74066483499479,031,691300,17
2424,"Census Tract 4307, Cook County, Illinois",18.1,65.7,7.9,23.0,0.0,0.0,10.6,8.8,86.6,1.3,94.0,6.0,2.0,17.3,23.4,31.3,9.6,8.5,13.6,1.6,33.9,15.9,6.2,1.7,10.9,2.2,29.9,5.0,51.4,51.4,11.8,58.0,100.0,94.8,88.0,0.0,6.2,54.9,0.0,4.8,11.4,9.5,1.35,4.1,20.7,33.3,32.5,5.1,0.0,9.9,18.9,0.4,0.0,6.6,192,low,78.80236772763074,81.39904832010262,99.32063378141115,56.73150848080887,68.24020750858642,83.16455778284045,70.78331508331691,100.0,83.97436117864304,031,430700,17
2425,"Census Tract 4904, Cook County, Illinois",30.3,45.1,2.1,52.0,20.7,0.0,5.7,10.2,91.8,0.0,97.0,1.5,0.0,13.7,41.8,20.2,12.0,13.0,12.8,0.0,0.0,13.6,19.9,0.0,34.1,0.0,15.4,0.0,66.0,66.0,11.3,3.2,0.0,0.0,74.2,0.0,0.0,0.0,3.3,0.0,6.2,57.3,2.41,0.0,27.6,9.8,28.5,39.4,0.0,6.3,26.5,0.0,0.0,0.0,116,low,69.47354292546603,68.87591033175853,41.340165644492004,91.42896239451302,80.86208047634001,97.79788434353695,22.11620960363944,100.0,95.01597268310128,031,490400,17
2426,"Census Tract 601, Cook County, Illinois",5.4,56.6,19.4,40.0,,,1.3,4.7,86.8,0.2,88.1,13.3,23.9,1.4,61.1,7.7,4.9,12.9,32.4,0.0,2.2,4.1,17.7,21.2,9.1,0.6,4.1,35.7,87.9,87.9,4.8,6.7,0.0,50.9,93.4,4.4,1.3,7.6,0.0,3.7,1.2,45.3,2.7,2.9,16.6,1.3,0.0,0.0,18.1,5.9,7.3,2.2,2.8,91.7,91,low,190.67461038170293,167.70971289624114,121.504579183945,144.32978172730978,136.06994760358737,132.7906217712895,81.59822741213412,100.0,86.88004841665837,031,060100,17
2427,"Census Tract 407, Cook County, Illinois",5.1,49.5,10.3,0.0,0.0,0.0,4.6,4.8,85.0,0.7,85.6,19.9,15.1,2.1,51.4,15.8,11.1,12.1,21.3,0.0,5.0,5.6,17.0,10.7,11.3,0.5,6.3,17.3,81.6,81.6,6.1,1.9,6.1,0.0,92.3,0.0,3.0,14.8,0.0,1.4,7.4,39.0,2.12,5.3,27.7,0.0,0.0,6.9,29.0,9.3,10.7,0.0,6.9,90.5,154,low,123.39018981791496,122.96033052178133,100.96291690256551,136.3452025915043,116.77797916506971,122.6109163377615,98.42142436807202,100.0,85.13663607384916,031,040700,17
2428,"Census Tract 409, Cook County, Illinois",3.0,69.1,17.2,0.0,,,1.8,5.2,89.1,0.0,90.9,11.4,19.1,4.6,68.7,10.4,5.7,13.0,22.9,0.7,2.5,11.3,11.9,13.8,11.7,0.0,0.0,35.6,85.1,85.1,8.8,3.0,0.0,0.0,84.0,6.3,11.6,24.0,3.1,7.1,15.8,38.5,2.43,5.5,25.0,0.0,0.0,2.4,40.2,2.3,10.0,0.0,3.1,94.0,92,low,140.9104134626742,136.9669330575278,157.01051529301188,115.76229810368615,135.6594801900019,103.43307842281139,52.70123944360135,100.0,83.10265500723843,031,040900,17
2429,"Census Tract 603, Cook County, Illinois",1.8,50.1,15.6,0.0,,,0.0,2.7,87.4,0.0,92.4,6.9,20.3,1.7,63.1,7.8,4.4,15.0,35.2,0.0,1.1,0.0,16.0,24.3,8.2,0.0,3.0,37.6,87.6,87.6,9.2,0.0,0.0,0.0,96.8,1.7,0.0,7.4,2.0,3.1,1.7,47.7,2.71,7.1,26.5,0.0,0.0,1.7,31.9,9.0,5.7,0.0,0.8,89.9,62,low,205.23535310617928,186.35281644468705,146.2100665932741,150.52048774567137,164.44350756768384,133.9721947233954,91.95536567412312,100.0,89.78573565467369,031,060300,17
2430,"Census Tract 604, Cook County, Illinois",1.9,51.0,18.2,0.0,0.0,0.0,0.6,0.7,68.5,0.0,92.1,7.3,16.4,3.9,66.7,6.2,6.0,15.2,31.2,0.0,1.0,0.7,9.8,24.9,4.8,0.5,0.8,46.5,94.1,94.1,1.9,0.8,3.0,0.0,93.3,0.0,8.4,6.6,2.8,0.9,6.2,47.4,2.63,10.7,15.8,0.0,0.0,0.0,46.5,11.2,4.2,0.6,0.0,93.0,89,low,221.61573587425676,169.12305002867544,170.19189956793926,160.29243259946213,156.02892558918145,131.88171950043878,108.12051240899541,100.0,88.04232331186448,031,060400,17
2431,"Census Tract 620, Cook County, Illinois",1.8,75.5,27.3,0.0,,,0.0,2.0,60.3,1.2,89.5,12.8,24.8,2.2,68.3,13.4,5.1,12.6,26.0,0.0,2.7,5.3,15.1,13.8,5.1,0.6,1.4,26.4,91.4,91.4,2.5,0.0,0.0,0.0,93.5,0.0,2.8,31.3,0.5,9.7,15.4,34.0,1.95,14.0,11.9,0.0,0.0,6.7,8.8,4.1,4.6,0.5,0.9,91.3,160,low,129.38884392316402,140.08760302360884,123.61742516287306,115.79483510097957,117.34237185874976,126.7009765565897,85.28903082593683,100.0,76.41957435980316,031,062000,17
2432,"Census Tract 622, Cook County, Illinois",0.0,60.5,24.8,0.0,,,1.3,0.0,71.5,0.0,93.3,7.4,14.0,2.3,69.8,6.5,6.7,17.6,26.5,0.0,2.4,0.6,10.6,23.3,4.4,3.2,4.6,37.3,94.0,94.0,1.5,0.0,0.0,,89.0,0.0,18.2,5.1,2.7,4.8,0.8,46.8,2.33,6.2,19.9,0.0,1.7,0.0,58.8,7.0,4.0,0.0,0.0,89.3,121,low,170.87349752502433,183.03525027504176,147.3686635897049,133.81599333522902,158.13257108380705,150.78688673413365,77.79298048162437,100.0,77.29128053120778,031,062200,17
2433,"Census Tract 625, Cook County, Illinois",3.9,56.6,19.1,0.0,,,0.4,4.5,72.2,0.4,91.9,6.6,22.1,3.0,69.5,4.1,3.5,15.1,26.5,0.0,2.5,5.5,12.4,33.7,7.6,1.4,2.9,47.9,94.5,94.5,1.4,7.1,19.2,100.0,90.5,4.4,4.7,34.4,4.3,5.6,8.4,51.5,2.22,6.7,11.8,0.0,0.0,1.4,40.9,7.9,5.1,0.0,1.0,89.0,53,low,236.48438053046385,187.45597462630084,185.13180161414834,149.96302052537743,158.85088905758164,180.23532030969682,45.06213470340507,100.0,81.94038011203229,031,062500,17
2434,"Census Tract 631, Cook County, Illinois",1.7,70.6,14.6,0.0,0.0,0.0,0.5,2.9,72.4,0.5,84.8,13.5,14.2,3.8,70.5,5.7,4.2,11.9,34.0,0.6,5.9,4.0,8.6,12.9,3.2,0.6,1.5,33.3,93.5,93.5,4.1,2.1,0.0,0.0,98.6,4.3,0.0,27.0,1.1,12.4,16.5,32.5,2.02,11.4,16.8,2.1,6.2,0.0,37.5,5.0,4.1,2.4,4.1,90.9,194,low,148.18655871996705,164.97204650421676,158.01538259088716,133.78779460424138,127.9632161852741,129.97302473165226,66.09113089832744,100.0,80.48753649302462,031,063100,17
