,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
648,17,031,821402,1400000US17031821402,17031821402,8214.02,CT,1676854,92477
649,17,031,822802,1400000US17031822802,17031822802,8228.02,CT,1305003,0
650,17,031,825801,1400000US17031825801,17031825801,8258.01,CT,2445029,192553
651,17,031,830201,1400000US17031830201,17031830201,8302.01,CT,2900377,0
652,17,031,835800,1400000US17031835800,17031835800,8358.0,CT,284425,0
653,17,031,841500,1400000US17031841500,17031841500,8415.0,CT,432305,0
654,17,031,843600,1400000US17031843600,17031843600,8436.0,CT,410895,0
655,17,043,841209,1400000US17043841209,17043841209,8412.09,CT,3492419,210861
656,17,043,841902,1400000US17043841902,17043841902,8419.02,CT,1268123,894
657,17,043,845507,1400000US17043845507,17043845507,8455.07,CT,2323340,3905
658,17,043,846312,1400000US17043846312,17043846312,8463.12,CT,2364212,178517
659,17,043,844701,1400000US17043844701,17043844701,8447.01,CT,2686413,2306
660,17,031,210400,1400000US17031210400,17031210400,2104.0,CT,421549,0
661,17,031,241100,1400000US17031241100,17031241100,2411.0,CT,330814,0
662,17,031,243200,1400000US17031243200,17031243200,2432.0,CT,323850,0
663,17,031,260300,1400000US17031260300,17031260300,2603.0,CT,329187,0
664,17,031,330200,1400000US17031330200,17031330200,3302.0,CT,756020,35440
665,17,031,440600,1400000US17031440600,17031440600,4406.0,CT,666619,0
666,17,031,500200,1400000US17031500200,17031500200,5002.0,CT,2042414,0
667,17,031,600900,1400000US17031600900,17031600900,6009.0,CT,382319,0
668,17,031,670100,1400000US17031670100,17031670100,6701.0,CT,326892,0
669,17,031,700301,1400000US17031700301,17031700301,7003.01,CT,1275707,0
670,17,031,802506,1400000US17031802506,17031802506,8025.06,CT,3703826,0
673,17,031,10400,1400000US17031010400,17031010400,104.0,CT,548761,602605
675,17,031,829000,1400000US17031829000,17031829000,8290.0,CT,2301596,0
676,17,031,831300,1400000US17031831300,17031831300,8313.0,CT,576183,0
678,17,031,381400,1400000US17031381400,17031381400,3814.0,CT,316691,0
679,17,031,81401,1400000US17031081401,17031081401,814.01,CT,281790,0
680,17,031,221400,1400000US17031221400,17031221400,2214.0,CT,355032,0
681,17,031,240700,1400000US17031240700,17031240700,2407.0,CT,165872,0
682,17,031,291600,1400000US17031291600,17031291600,2916.0,CT,220340,0
683,17,031,190900,1400000US17031190900,17031190900,1909.0,CT,314637,0
684,17,031,420400,1400000US17031420400,17031420400,4204.0,CT,245128,0
685,17,031,804405,1400000US17031804405,17031804405,8044.05,CT,1674267,0
686,17,031,836200,1400000US17031836200,17031836200,8362.0,CT,813762,0
687,17,043,841901,1400000US17043841901,17043841901,8419.01,CT,1660239,42
692,17,031,610300,1400000US17031610300,17031610300,6103.0,CT,2383658,0
693,17,031,803008,1400000US17031803008,17031803008,8030.08,CT,2516544,0
694,17,031,804610,1400000US17031804610,17031804610,8046.1,CT,1637254,23682
695,17,031,813801,1400000US17031813801,17031813801,8138.01,CT,841626,0
696,17,031,823806,1400000US17031823806,17031823806,8238.06,CT,2911821,324
697,17,031,40402,1400000US17031040402,17031040402,404.02,CT,602582,0
698,17,031,60100,1400000US17031060100,17031060100,601.0,CT,325545,0
699,17,031,70300,1400000US17031070300,17031070300,703.0,CT,324412,0
700,17,043,843601,1400000US17043843601,17043843601,8436.01,CT,1554578,3469
701,17,043,844202,1400000US17043844202,17043844202,8442.02,CT,1860574,16011
702,17,031,30900,1400000US17031030900,17031030900,309.0,CT,408716,0
703,17,031,100400,1400000US17031100400,17031100400,1004.0,CT,971799,0
704,17,031,161100,1400000US17031161100,17031161100,1611.0,CT,576829,0
705,17,031,611000,1400000US17031611000,17031611000,6110.0,CT,571300,0
706,17,031,650100,1400000US17031650100,17031650100,6501.0,CT,673422,0
707,17,031,680500,1400000US17031680500,17031680500,6805.0,CT,326856,0
