,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,ALAND,Popo_Density_Per_Hector
109,"Census Tract 2701.01, Baltimore city, Maryland",1511,575,396,15.7,31.1,2.63,3.08,7.5,0,0.0,0.0,6.7,4.6,89.3,0.0,93.4,4.5,11.1,6.8,47.5,13.8,6.8,2.8,12.7,0.3,3.1,7.1,9.0,4.2,89945,21.9,1.4,28.2,5.1,50865,62059,57019,71.1,71.1,4.0,2.0,0.0,9.3,688,83.6,2.9,0.0,688,24,510,270101,0.9,0.0,0.0,0.0,575,81.4,107,2.62,1.6,19.7,11.3,18.2,23.3,0.0,1466,948,6.8,17.3,0.3,1.4,47.5,1511,95,551,low,954112,0.0629
110,"Census Tract 2719, Baltimore city, Maryland",3815,1459,880,19.7,39.7,2.55,3.4,4.0,40,0.0,30.4,8.5,6.7,91.6,0.0,93.6,1.2,5.2,8.8,48.2,22.8,9.6,5.6,7.1,0.0,10.3,13.9,9.5,4.2,99957,43.2,3.4,26.1,5.9,50625,64549,51904,68.6,68.6,4.0,6.7,0.0,34.0,1657,88.1,2.0,9.0,1657,24,510,271900,7.1,0.5,1.3,8.7,1459,71.0,423,2.74,3.1,24.7,9.0,29.2,21.7,0.0,1577,915,5.4,28.0,0.0,0.0,24.9,3815,139,1390,high,1398985,0.0364
111,"Census Tract 2720.03, Baltimore city, Maryland",6122,2041,1370,13.4,32.9,2.99,3.78,4.3,0,21.4,39.1,4.5,4.8,85.2,1.2,86.8,13.0,2.3,6.8,61.2,13.6,7.0,6.1,12.8,0.7,6.1,5.9,7.9,5.0,86150,30.4,0.0,8.5,6.1,36646,58854,38560,68.1,68.1,12.0,8.3,19.8,37.5,2131,95.8,0.0,6.5,2131,24,510,272003,17.4,0.0,0.0,9.0,2041,61.0,797,3.42,2.0,15.4,17.0,4.2,11.8,1.0,2061,1143,7.4,21.7,0.0,0.0,62.4,6122,193,926,low,1934716,0.0315
112,"Census Tract 103, Baltimore city, Maryland",2571,1079,461,2.8,57.3,2.38,2.77,26.3,0,0.0,0.0,2.4,2.3,68.5,0.5,87.0,10.7,16.1,1.1,76.4,8.6,4.6,10.4,22.6,0.0,0.7,1.3,13.8,19.4,157351,8.2,0.0,1.4,21.3,63498,75634,64276,92.5,92.5,2.0,0.9,4.0,100.0,1219,88.5,5.1,6.5,1219,24,510,010300,0.7,0.7,0.7,0.0,1079,65.2,375,2.12,10.3,19.6,3.3,3.7,10.5,9.2,1985,2254,7.2,6.0,0.4,2.7,92.1,2571,67,882,low,673883,0.0261
113,"Census Tract 803.01, Baltimore city, Maryland",1696,581,339,31.2,41.7,2.91,3.7,11.6,0,0.0,39.4,26.2,1.7,89.3,0.3,95.8,6.0,0.1,22.1,12.1,34.6,16.2,1.7,11.2,0.0,17.4,8.1,7.6,0.9,57326,38.4,1.5,46.1,1.5,30712,33393,38875,37.0,37.0,11.3,23.9,59.1,69.6,1026,56.6,7.1,4.3,1026,24,510,080301,0.4,0.0,2.6,0.0,581,47.3,306,2.49,2.6,15.8,36.7,6.2,4.7,0.0,769,994,7.9,19.0,0.0,0.0,2.3,1696,26,1144,low,268608,0.0153
114,"Census Tract 2604.03, Baltimore city, Maryland",1681,698,373,38.0,46.6,2.41,3.59,1.0,26,26.3,19.3,6.9,8.1,94.8,0.0,97.1,2.0,0.8,6.1,25.3,14.1,14.7,5.6,8.1,0.0,4.0,11.5,1.1,0.0,48723,23.6,2.3,33.0,0.0,30464,54940,32216,59.3,59.3,2.6,31.4,37.5,44.3,784,89.0,0.0,6.1,784,24,510,260403,2.4,0.0,5.7,2.7,698,18.8,567,2.98,7.3,14.6,11.5,45.0,9.9,29.0,1196,874,9.4,11.7,0.0,0.0,8.4,1681,170,753,low,1706884,0.1011
115,"Census Tract 2302, Baltimore city, Maryland",2044,954,226,5.9,76.3,2.14,2.97,31.3,0,33.3,0.0,7.7,2.0,77.9,0.0,88.8,11.4,20.5,1.2,75.6,7.1,7.3,7.6,20.8,0.0,1.4,3.7,12.5,13.0,130157,14.9,1.2,5.0,36.3,64906,85139,60855,83.0,83.0,4.7,0.0,0.0,-666666666.0,1081,88.3,13.2,4.5,1081,24,510,230200,4.3,0.8,5.6,2.0,954,48.7,489,2.09,5.1,14.2,2.4,5.2,1.5,4.5,2210,1806,5.6,13.8,0.0,1.7,89.3,2044,21,1022,low,217596,0.0103
116,"Census Tract 2601.02, Baltimore city, Maryland",4625,1613,1095,23.1,32.1,2.87,3.57,4.3,21,0.0,30.8,4.5,4.5,92.0,0.2,95.6,8.9,3.6,8.1,35.9,26.6,9.0,9.4,3.7,0.0,8.0,9.4,11.7,3.2,69484,32.2,4.2,22.4,4.7,32422,41729,48164,62.6,62.6,5.3,5.3,0.0,14.7,1975,81.7,2.4,11.8,1975,24,510,260102,0.6,0.0,1.5,0.0,1613,82.1,288,2.69,0.6,26.8,17.1,43.9,25.2,0.0,1324,1285,3.2,18.2,0.0,0.0,11.2,4625,145,1770,high,1451520,0.0314
117,"Census Tract 2603.03, Baltimore city, Maryland",912,416,180,24.5,56.7,2.19,3.17,11.5,24,0.0,18.3,10.8,1.5,88.0,0.4,97.1,5.7,7.5,14.2,7.6,41.4,3.6,7.2,16.5,0.0,35.6,11.8,5.5,0.0,54066,26.2,7.2,48.8,0.0,28527,45179,37125,33.0,33.0,13.0,30.6,69.2,43.1,468,88.9,0.0,10.9,468,24,510,260303,22.2,1.3,0.0,6.6,416,25.0,312,2.32,1.4,33.4,6.7,13.5,20.2,9.6,1688,976,8.0,14.7,0.0,0.0,26.1,912,121,749,low,1218969,0.1327
118,"Census Tract 2608, Baltimore city, Maryland",2527,1026,482,11.3,53.0,2.46,3.48,11.8,16,0.0,0.0,12.8,1.3,87.3,4.4,69.1,45.9,9.3,3.6,27.8,31.6,4.8,4.7,13.8,0.0,5.6,13.9,10.7,3.4,72712,23.6,3.3,24.6,4.1,32096,40922,55192,39.3,39.3,31.2,14.5,0.0,65.9,1108,92.6,5.3,2.4,1108,24,510,260800,7.9,0.0,1.9,2.5,1026,41.5,600,2.24,4.9,29.0,28.4,28.4,19.2,0.0,1232,1116,11.1,11.7,0.3,0.2,74.0,2527,31,2466,high,311708,0.0123
119,"Census Tract 2704.01, Baltimore city, Maryland",5625,2068,1471,26.6,28.9,2.65,3.23,2.4,0,0.0,0.0,5.5,7.1,81.8,0.6,97.6,3.6,8.9,3.2,32.5,14.4,5.9,6.9,10.8,0.0,6.7,4.5,14.6,3.8,83316,26.1,1.6,18.3,5.3,42258,46918,51559,73.1,73.1,2.0,7.8,0.0,13.0,2224,93.0,2.8,12.7,2224,24,510,270401,2.9,0.0,1.9,1.8,2068,77.7,462,2.61,5.0,28.7,8.2,48.1,25.1,0.0,1381,1068,7.3,11.4,1.9,0.5,34.2,5625,145,1811,high,1457278,0.0258
120,"Census Tract 2804.01, Baltimore city, Maryland",3479,1519,793,18.8,47.8,2.29,3.28,4.1,43,0.0,0.0,6.7,4.1,86.7,0.4,92.8,2.2,3.2,6.2,39.5,12.4,15.4,4.4,12.9,0.0,4.7,10.5,9.7,1.8,63495,33.9,0.7,22.8,3.4,31129,48070,31921,66.2,66.2,5.3,7.1,0.0,8.7,1650,92.1,0.0,3.8,1650,24,510,280401,5.0,0.7,0.5,2.6,1519,60.8,596,2.41,2.6,28.2,8.8,31.3,28.6,0.0,1410,859,7.7,24.7,2.2,0.0,20.0,3479,164,1601,high,1645634,0.0471
121,"Census Tract 2703.02, Baltimore city, Maryland",1916,665,488,13.4,26.6,2.87,3.14,10.5,0,-666666666.0,-666666666.0,5.1,11.2,88.3,0.6,93.1,11.7,13.0,9.2,36.1,17.5,11.4,3.4,5.7,0.0,6.6,5.3,15.6,9.3,104160,35.6,2.7,17.6,8.8,41973,37500,55449,63.3,63.3,7.2,7.8,0.0,37.5,745,89.3,0.0,0.0,745,24,510,270302,0.0,0.0,0.1,0.0,665,72.2,185,2.91,0.5,32.2,6.9,25.4,37.5,3.5,1582,1071,5.6,18.3,0.0,0.0,51.6,1916,51,472,low,519259,0.0266
122,"Census Tract 2707.02, Baltimore city, Maryland",1955,902,501,25.9,44.5,2.17,2.69,10.6,15,-666666666.0,-666666666.0,7.8,10.1,84.2,0.2,89.2,5.1,3.4,8.6,29.0,22.5,10.8,2.3,6.7,0.0,3.4,6.3,10.5,2.9,70146,19.8,1.9,13.2,2.8,38413,44886,42230,72.6,72.6,5.2,3.6,0.0,4.1,1102,81.9,6.2,5.0,1102,24,510,270702,0.0,0.0,5.2,3.2,902,43.6,509,2.34,9.9,29.8,3.8,29.5,31.0,1.3,1535,1050,6.9,16.4,2.9,0.0,32.9,1955,84,1074,low,848720,0.043
123,"Census Tract 2709.03, Baltimore city, Maryland",4810,1218,691,11.1,43.3,2.18,2.97,3.1,23,-666666666.0,-666666666.0,2.8,8.6,83.4,0.3,89.5,12.5,3.2,8.7,31.6,26.7,10.6,6.1,12.9,0.2,10.8,10.6,5.0,2.9,66865,35.0,2.0,13.7,5.1,25647,44757,53255,75.0,75.0,5.7,6.1,0.0,0.0,1460,83.4,3.5,7.3,1460,24,510,270903,0.0,0.0,0.0,0.0,1218,55.9,537,2.11,3.7,27.4,3.2,26.0,39.2,0.0,1487,1122,2.7,12.0,1.9,0.1,22.5,4810,108,1258,low,1089334,0.0225
124,"Census Tract 2711.01, Baltimore city, Maryland",2001,877,359,11.2,59.1,2.19,3.23,12.6,0,0.0,40.0,5.9,7.9,81.2,0.2,86.1,18.8,9.6,6.5,63.0,13.1,8.1,3.6,13.8,0.0,13.7,3.0,10.5,6.8,102748,29.0,5.4,22.9,13.1,40149,65625,62417,71.7,71.7,5.9,8.4,0.0,57.1,950,92.3,6.4,3.0,950,24,510,271101,18.1,0.0,9.5,6.2,877,41.7,511,2.55,4.3,26.9,2.5,13.1,10.1,9.6,2014,1106,4.8,18.5,1.0,1.1,55.3,2001,101,503,low,1011783,0.0505
125,"Census Tract 2718.01, Baltimore city, Maryland",2902,1232,497,19.4,59.7,2.33,3.78,8.9,57,0.0,24.5,9.5,5.1,90.5,0.6,85.4,4.6,1.1,19.1,19.1,32.5,8.2,5.1,5.7,0.0,17.9,14.6,9.2,3.2,56693,43.7,5.4,35.3,0.0,27925,40461,33625,42.2,42.2,13.7,21.7,0.0,55.9,1642,75.0,0.0,8.3,1642,24,510,271801,16.2,0.0,1.9,5.2,1232,53.7,571,2.52,3.4,19.0,78.2,9.8,1.7,0.0,908,652,7.8,29.7,0.8,0.0,3.0,2902,55,1831,high,557962,0.019
126,"Census Tract 1101, Baltimore city, Maryland",3141,1999,322,1.9,83.9,1.52,2.06,23.1,0,-666666666.0,-666666666.0,1.2,3.6,70.0,1.4,73.5,23.3,13.8,1.5,67.4,5.8,10.5,3.8,23.3,0.0,6.9,8.1,12.6,2.7,69553,6.6,1.8,4.7,5.9,46696,60503,42101,90.3,90.3,5.3,0.0,0.0,0.0,2317,86.3,4.8,8.5,2317,24,510,110100,50.2,1.8,15.1,22.9,1999,15.8,1683,1.66,18.2,12.1,3.2,5.4,39.6,5.1,1824,1261,1.0,6.7,2.2,0.4,61.4,3141,31,2355,high,313923,0.0099
127,"Census Tract 903, Baltimore city, Maryland",4442,1882,882,17.8,53.1,2.36,3.26,12.6,44,9.0,27.7,9.4,5.5,83.3,0.8,91.4,7.5,2.9,13.4,53.2,19.8,6.2,5.4,9.0,0.0,16.0,10.1,17.5,1.3,69941,46.1,7.4,29.9,1.7,34228,44863,56389,54.7,54.7,8.7,17.5,0.0,47.7,2128,88.4,5.9,3.7,2128,24,510,090300,18.6,0.6,2.1,0.2,1882,49.1,957,2.31,3.7,36.9,11.0,25.3,36.0,4.0,1218,1009,5.5,22.1,0.9,0.2,23.8,4442,79,1982,high,794362,0.0178
128,"Census Tract 1003, Baltimore city, Maryland",3676,0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,112,-666666666.0,-666666666.0,33.5,1.5,33.7,0.2,95.6,3.3,3.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10754,-666666666,-666666666,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,0,24,510,100300,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,-666666666.0,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666,0.0,1.9,1.0,0.0,19.8,3676,15,228,low,156309,0.0041
129,"Census Tract 2602.01, Baltimore city, Maryland",5699,2307,1154,14.1,50.0,2.36,3.58,2.7,68,0.0,4.6,6.2,6.2,89.3,0.4,72.1,28.4,2.7,2.4,27.7,20.2,21.9,2.3,7.0,0.0,13.4,12.1,7.7,0.0,52743,17.5,4.5,25.7,0.0,28073,30808,40390,52.5,52.5,9.0,7.5,27.1,0.0,2498,92.4,0.0,8.7,2498,24,510,260201,2.4,0.0,7.7,5.6,2307,30.3,1609,2.46,0.7,21.2,21.6,35.8,21.3,0.0,1328,905,7.3,12.9,0.0,0.0,14.3,5699,163,2397,high,1635881,0.0286
130,"Census Tract 2604.01, Baltimore city, Maryland",3710,1283,768,21.1,40.1,2.89,3.91,5.1,203,0.0,6.2,14.0,1.4,64.4,1.3,77.9,29.6,9.3,13.0,17.8,15.6,25.6,1.5,7.4,0.0,16.9,8.3,8.5,1.2,49920,22.8,7.4,37.2,2.1,29608,40441,32813,30.9,30.9,11.2,18.0,0.0,39.7,1334,96.2,3.6,0.0,1334,24,510,260401,0.0,0.0,0.0,0.0,1283,54.2,588,2.84,7.2,27.2,17.3,2.7,0.0,1.6,600,638,13.2,12.5,4.2,0.3,75.5,3710,134,1168,low,1341148,0.0361
131,"Census Tract 2703.01, Baltimore city, Maryland",3173,1147,657,8.5,42.7,2.62,3.39,9.7,36,0.0,0.0,6.2,5.3,91.4,0.7,92.4,4.8,7.9,5.8,30.4,24.7,2.9,8.0,10.6,0.0,6.1,5.6,14.4,3.9,83343,36.1,3.7,9.7,5.3,33404,41278,47647,63.8,63.8,7.9,8.8,0.0,0.0,1282,89.5,6.9,8.9,1282,24,510,270301,0.0,0.0,0.0,0.0,1147,80.5,224,2.31,3.7,28.7,0.0,23.8,33.2,0.0,1488,1261,4.7,19.7,0.0,0.6,35.6,3173,113,941,low,1138586,0.0356
132,"Census Tract 2708.02, Baltimore city, Maryland",5205,2172,1209,34.8,44.3,2.39,3.23,6.4,34,0.0,30.3,7.1,5.5,94.8,0.0,88.8,13.0,0.3,9.3,24.5,36.7,11.9,3.5,9.5,0.0,10.0,8.3,13.6,1.0,55814,36.0,0.0,19.8,1.8,31048,40380,32493,56.2,56.2,7.7,8.7,36.8,21.7,2241,96.9,0.0,0.0,2241,24,510,270802,0.6,0.0,0.0,0.9,2172,39.0,1326,2.2,3.0,15.7,27.0,34.2,21.0,0.0,1325,956,6.9,18.9,0.0,0.0,4.6,5205,109,2008,high,1099564,0.0209
133,"Census Tract 2708.04, Baltimore city, Maryland",3109,1444,636,15.7,56.0,2.14,3.14,9.2,0,0.0,0.0,3.7,6.1,83.3,1.7,80.3,20.8,6.0,6.4,43.6,23.3,5.7,7.0,14.8,0.0,9.3,11.3,16.8,3.3,94150,24.9,1.2,13.4,5.0,40026,41413,50074,70.6,70.6,14.1,2.7,0.0,11.0,1563,92.4,0.0,2.6,1563,24,510,270804,11.3,0.0,1.0,1.1,1444,42.6,829,1.99,4.0,31.0,2.3,9.4,29.1,1.0,1703,1045,2.9,16.3,0.0,1.0,49.5,3109,72,714,low,721489,0.0232
134,"Census Tract 2708.05, Baltimore city, Maryland",5312,1834,1257,25.4,31.5,2.88,3.56,4.5,53,0.0,20.5,6.8,8.9,94.6,0.0,94.0,4.4,2.6,14.6,42.0,14.9,9.4,5.3,7.8,0.0,6.8,12.9,10.7,2.8,72795,37.1,10.2,20.3,4.1,34043,51277,40786,61.7,61.7,9.6,8.6,0.0,34.0,2253,81.4,1.2,14.7,2253,24,510,270805,0.4,0.0,0.0,0.0,1834,74.7,464,2.75,2.3,27.0,12.8,30.7,26.4,1.1,1170,958,7.4,20.2,1.9,0.1,13.1,5312,124,2036,high,1248265,0.0233
135,"Census Tract 2711.02, Baltimore city, Maryland",4505,442,322,7.2,27.1,2.62,3.04,4.9,0,0.0,0.0,0.0,4.3,87.8,0.5,89.8,16.2,14.9,3.3,60.9,14.8,6.9,5.8,10.3,0.2,0.9,1.1,1.8,51.6,288941,38.9,0.0,0.0,62.4,6492,154750,70750,93.3,93.3,3.3,1.6,0.0,50.0,519,85.2,0.0,100.0,519,24,510,271102,0.0,0.0,0.0,0.0,442,100.0,0,2.62,2.3,23.1,0.0,2.7,1.8,43.7,3894,-666666666,0.7,6.8,4.0,2.2,70.5,4505,122,354,low,1227625,0.0271
136,"Census Tract 2718.02, Baltimore city, Maryland",2567,913,573,39.1,37.2,2.81,3.48,9.2,125,7.5,21.3,14.2,3.3,83.9,0.0,97.3,1.0,0.0,8.5,28.8,33.6,6.1,0.8,13.6,0.0,14.8,17.7,3.8,0.5,35763,32.4,9.4,41.4,0.9,20959,29855,23015,32.2,32.2,17.0,30.2,39.8,33.8,1345,67.9,0.0,7.1,1345,24,510,271802,1.0,0.0,1.0,2.6,913,41.0,539,2.26,2.8,17.4,45.5,12.0,1.9,0.0,792,952,9.2,20.4,0.4,0.0,1.6,2567,53,1681,high,530270,0.0206
137,"Census Tract 2801.01, Baltimore city, Maryland",3869,1303,835,28.3,35.9,2.95,3.71,7.2,38,0.0,26.3,5.0,9.7,80.2,0.4,89.2,7.3,0.6,11.5,36.2,21.2,15.8,2.5,4.5,0.0,14.5,6.3,14.7,6.1,62189,32.5,12.3,32.9,3.0,33529,48804,37778,50.3,50.3,9.6,27.9,26.7,54.5,1452,89.7,2.9,2.9,1452,24,510,280101,2.3,0.0,0.0,0.8,1303,48.1,676,2.62,6.9,29.0,25.7,40.8,10.8,0.0,1217,1198,7.3,12.6,0.0,0.0,6.9,3869,140,3499,high,1408316,0.0362
138,"Census Tract 2804.02, Baltimore city, Maryland",1634,604,391,34.8,35.3,2.7,3.41,5.2,0,0.0,31.7,10.7,9.5,79.5,0.0,97.2,0.8,0.0,13.1,20.2,33.4,20.2,1.5,13.7,0.0,13.1,10.1,11.3,0.0,61150,39.7,4.8,20.7,0.0,29010,34450,32328,66.9,66.9,4.8,10.5,0.0,22.5,700,86.3,0.0,0.0,700,24,510,280402,0.0,0.0,0.0,0.0,604,73.8,158,2.49,0.8,16.7,23.1,59.4,8.7,0.0,1254,1604,4.3,25.3,0.1,0.0,0.2,1634,56,520,low,561712,0.0343
139,"Census Tract 2804.03, Baltimore city, Maryland",5264,2140,1052,22.7,50.8,2.4,3.61,4.7,0,0.0,0.0,6.4,4.6,80.6,0.7,97.1,3.1,2.9,6.8,30.1,30.2,5.2,1.8,16.8,0.0,5.8,7.0,15.3,6.9,86401,25.4,3.3,14.0,12.6,40635,62941,46263,71.5,71.5,0.9,8.7,35.5,22.8,2338,91.5,0.0,8.5,2338,24,510,280403,4.1,0.0,0.0,2.2,2140,41.2,1259,2.62,0.9,18.3,11.8,11.5,12.4,3.0,1618,1114,9.7,16.2,0.4,0.0,25.6,5264,183,1556,high,1831350,0.0348
140,"Census Tract 2713, Baltimore city, Maryland",2575,1061,686,1.1,35.3,2.36,2.95,4.1,0,0.0,50.0,1.1,5.1,79.7,1.3,88.2,7.1,15.0,0.7,76.2,7.7,2.2,15.2,17.6,0.0,0.8,0.9,7.4,38.5,209005,29.1,0.0,0.9,56.3,79290,107554,96111,94.2,94.2,3.2,0.0,0.0,0.0,1154,91.9,0.0,8.7,1154,24,510,271300,19.9,0.8,1.9,0.8,1061,68.5,334,2.65,4.4,17.4,1.5,0.0,1.2,53.2,3186,1324,5.8,24.1,0.0,0.7,87.4,2575,286,531,low,2863370,0.1111
141,"Census Tract 2501.03, Baltimore city, Maryland",3411,1554,641,16.5,58.8,2.0,3.07,7.4,0,0.0,23.8,21.4,3.9,88.7,0.4,94.2,7.3,14.0,6.3,33.9,24.4,7.1,2.5,11.4,0.0,13.4,15.8,7.4,1.2,60640,39.6,4.4,21.0,1.9,37636,53766,38893,57.5,57.5,5.6,9.8,0.0,13.3,1784,87.1,3.5,9.8,1784,24,510,250103,23.4,0.0,4.7,1.8,1554,47.6,815,2.43,4.0,35.2,18.5,31.3,31.1,0.9,1551,679,3.2,25.6,0.2,0.0,59.5,3411,258,1849,high,2587957,0.0756
142,"Census Tract 2801.02, Baltimore city, Maryland",6177,2423,1300,32.2,46.3,2.43,3.39,6.1,63,29.8,0.0,4.0,2.8,95.3,0.0,99.2,0.7,0.5,10.2,33.5,15.3,7.9,10.2,3.9,0.0,11.3,6.1,11.0,0.0,55455,42.3,3.6,16.5,0.0,36074,46440,48737,62.8,62.8,5.5,9.5,0.0,29.8,2834,85.5,3.6,11.6,2834,24,510,280102,6.5,2.8,0.7,2.2,2423,63.4,888,2.73,0.3,30.1,13.0,38.1,26.3,0.0,1305,967,6.5,28.6,0.0,0.0,2.6,6177,349,2679,high,3498687,0.0565
143,"Census Tract 2008, Baltimore city, Maryland",2128,790,468,35.1,40.8,2.65,3.51,6.2,0,0.0,0.0,12.5,5.7,89.4,0.0,93.4,3.0,2.2,9.7,30.6,25.4,17.4,2.3,12.3,0.0,17.8,10.3,14.7,1.6,56016,32.0,4.3,37.2,2.8,31574,47742,36125,41.6,41.6,9.2,23.3,0.0,40.2,1048,75.4,4.9,15.6,1048,24,510,200800,7.1,0.0,0.6,5.2,790,56.7,342,2.7,3.9,25.9,48.9,21.0,11.4,1.6,1308,826,2.1,16.4,0.7,0.0,9.4,2128,106,1611,high,1067262,0.0498
144,"Census Tract 2402, Baltimore city, Maryland",2944,1425,736,3.8,48.4,2.07,2.56,12.6,43,100.0,0.0,0.9,2.2,72.4,0.0,89.9,9.7,14.1,2.6,79.8,2.1,3.7,7.5,24.7,0.0,2.4,3.6,9.3,31.2,183755,16.9,1.1,2.5,45.5,74851,100321,83421,94.9,94.9,0.4,0.0,0.0,0.0,1584,90.0,3.7,11.7,1584,24,510,240200,24.5,1.8,1.6,1.6,1425,70.8,416,2.08,6.8,22.5,0.0,0.0,10.1,28.3,2636,2137,7.8,16.7,1.8,0.6,87.8,2944,43,863,low,434072,0.0146
145,"Census Tract 2502.04, Baltimore city, Maryland",4241,1484,950,52.8,36.0,2.86,3.74,3.5,96,0.0,32.3,21.8,5.4,85.1,0.0,98.7,2.5,1.3,16.7,13.5,41.7,8.9,0.0,18.1,0.0,32.9,21.4,3.5,0.9,38354,29.6,9.0,64.9,1.4,21049,31392,27256,17.9,17.9,5.3,58.7,74.5,81.3,1675,88.6,0.0,2.4,1675,24,510,250204,7.2,0.0,1.6,1.6,1484,7.5,1373,2.87,1.4,23.1,7.2,40.5,19.8,0.0,1044,295,8.8,9.6,0.0,0.0,7.5,4241,86,1998,high,861732,0.0203
146,"Census Tract 2502.06, Baltimore city, Maryland",2216,862,503,9.7,41.6,2.57,3.17,11.8,0,48.6,0.0,10.3,6.0,90.9,0.0,94.7,9.3,26.1,6.3,35.7,13.4,7.7,0.9,10.4,0.0,14.2,0.8,12.8,2.1,76711,20.4,0.9,16.9,3.6,31173,45000,44500,72.4,72.4,8.8,5.0,0.0,0.0,1034,83.4,9.8,15.1,1034,24,510,250206,5.6,7.4,5.6,0.0,862,72.6,236,2.7,9.9,21.6,34.8,19.8,29.6,0.0,1472,967,9.1,16.7,0.8,0.0,75.9,2216,254,1764,high,2549601,0.1146
147,"Census Tract 2505, Baltimore city, Maryland",4417,1670,983,19.7,41.1,2.64,3.43,8.2,145,0.0,9.3,20.1,4.2,87.1,0.4,88.2,16.0,7.5,12.6,13.4,22.7,28.1,1.5,15.0,0.0,11.0,13.4,6.7,0.0,47703,25.0,19.3,39.2,0.0,25676,37563,26977,32.6,32.6,9.3,18.5,44.5,59.2,2487,67.1,4.2,11.3,2487,24,510,250500,2.4,0.0,1.8,2.9,1670,40.8,988,2.92,6.2,23.7,33.9,34.0,8.4,0.0,990,905,11.5,12.5,2.6,0.4,55.6,4417,857,3494,high,8571196,0.194
148,"Census Tract 2601.01, Baltimore city, Maryland",4997,1851,1091,20.3,41.1,2.68,3.63,5.0,0,0.0,0.0,9.7,4.9,86.4,0.9,87.9,9.5,3.3,7.2,40.0,19.7,6.6,6.1,12.5,0.3,3.7,4.6,9.6,1.4,73832,31.2,1.3,16.4,1.1,37883,50485,43092,63.8,63.8,11.3,4.1,0.0,9.7,2097,88.3,3.0,3.9,2097,24,510,260101,1.2,0.0,0.4,0.0,1851,64.5,657,3.06,2.6,35.1,6.2,27.5,35.1,1.8,1443,1055,4.0,18.0,0.9,0.2,31.5,4997,163,2063,high,1635743,0.0326
