,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
1870,"Census Tract 560, Queens County, New York",17.4,13.5,0.8,0.0,0.0,15.8,2.3,13.3,91.0,0.1,49.4,55.0,2.7,6.4,31.8,18.7,7.1,9.0,5.1,0.0,0.9,6.0,13.8,8.8,31.2,2.4,9.7,10.2,74.8,74.8,2.8,3.0,0.0,0.0,93.2,0.0,0.0,0.0,0.0,0.0,0.0,82.8,3.84,0.0,23.7,0.0,0.0,0.0,59.7,4.5,18.8,2.5,0.0,30.1,high,93.25762710457208,96.52383043452551,90.36466562495121,92.52533944717285,92.54417553302916,48.3030550621206,100.0,119.58926947559864,113.32340900632678,081,056000,36,3472,36081056000
1871,"Census Tract 6, Queens County, New York",18.4,15.3,5.1,49.0,0.0,0.0,10.1,6.9,82.3,0.7,48.0,68.0,0.5,7.9,22.6,22.8,10.6,6.3,14.5,0.0,8.3,2.3,14.7,0.9,32.6,1.0,18.6,1.1,47.2,47.2,15.6,7.9,18.0,40.7,82.6,5.6,16.2,0.0,0.0,1.5,3.0,59.8,4.11,5.9,33.1,0.0,0.0,0.0,34.6,7.8,12.4,0.0,0.0,39.8,low,70.13081197054329,103.17165279001972,84.91475879574185,97.29665439391238,106.2896143356762,103.86845756365094,100.0,124.1512579569566,114.16077409750658,081,000600,36,1131,36081000600
1872,"Census Tract 142.01, Queens County, New York",29.6,22.0,12.1,0.0,15.5,9.3,12.4,3.7,90.5,0.8,45.0,62.3,1.8,3.5,16.7,23.3,7.4,4.3,4.0,0.0,7.6,7.0,16.5,2.1,22.8,4.2,14.8,2.6,38.9,38.9,19.3,9.0,33.7,14.6,94.5,0.0,1.9,14.4,0.0,0.9,1.6,29.0,3.99,3.7,27.3,0.0,0.0,0.0,71.5,6.3,7.9,4.1,0.0,34.3,low,73.77397103394814,80.1834405819332,85.49672648721871,128.82550356196717,90.2004832026239,120.39170541998242,100.0,115.02728099424064,103.27502791216976,081,014201,36,1279,36081014201
1873,"Census Tract 621, Queens County, New York",18.5,28.7,6.5,129.0,0.0,0.0,10.8,6.0,91.5,0.9,64.7,57.9,5.8,3.6,32.3,17.7,12.3,10.3,16.6,0.0,9.6,4.0,16.6,6.5,25.0,1.2,6.0,7.6,68.5,68.5,7.7,11.6,37.9,38.0,89.5,0.0,0.0,1.7,0.0,0.0,2.0,39.9,3.24,2.5,32.1,0.0,0.0,0.0,68.2,7.4,16.6,0.0,0.0,89.9,low,99.18552299538209,101.42710655723528,98.12563548890623,110.65633624478303,101.6655727108226,71.75086675602878,100.0,87.00363746589872,86.24860439151476,081,062100,36,4290,36081062100
1874,"Census Tract 591, Queens County, New York",16.4,35.9,10.2,28.0,0.0,32.7,6.1,4.8,94.6,0.0,54.9,50.9,2.1,5.1,33.9,19.3,11.3,4.3,8.9,0.0,3.2,8.6,14.4,3.5,23.3,2.1,6.8,5.5,60.1,60.1,14.2,6.3,0.0,19.1,92.4,0.0,3.1,2.4,0.0,2.2,1.1,13.9,3.49,6.6,32.3,0.0,0.0,0.0,65.0,5.3,9.6,1.4,1.4,82.4,low,98.58781721154223,90.68935687637597,96.89236821491012,101.49541154704315,87.60341872839106,157.80123932298838,100.0,90.58805698696571,92.9475251209528,081,059100,36,3359,36081059100
1875,"Census Tract 892, Queens County, New York",14.5,14.6,4.0,72.0,0.0,3.9,6.2,11.4,96.3,0.4,78.2,26.3,11.2,1.3,41.9,15.4,10.3,10.1,8.2,0.0,3.3,5.1,12.2,17.3,51.3,0.0,5.0,19.7,77.6,77.6,4.2,6.1,0.0,18.6,90.1,4.5,3.9,0.7,0.0,1.3,0.0,85.8,2.99,3.3,25.3,0.5,0.0,0.0,76.6,3.6,36.6,0.0,1.6,92.9,low,132.46039910005987,140.61467664117737,123.5662375686657,103.78564272147811,114.96761026177134,216.2378024400993,100.0,97.4310397090027,89.03982136211394,081,089200,36,3410,36081089200
1876,"Census Tract 1579.02, Queens County, New York",6.3,12.0,1.0,4.0,28.0,0.0,5.1,5.3,97.2,0.0,49.1,59.8,8.2,4.5,47.7,16.3,7.1,6.9,14.3,0.0,0.5,5.9,5.8,9.8,46.1,0.0,5.2,10.1,73.9,73.9,2.1,3.4,0.0,0.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,91.9,3.74,1.5,26.1,2.3,0.0,0.0,88.1,4.9,25.9,2.0,2.9,39.7,low,113.93151980102431,102.56502209556312,124.0284501756148,121.45859328420131,132.19691604204783,118.50574697641474,100.0,119.91512579569564,111.6486788239673,081,157902,36,121,36081157902
1877,"Census Tract 52, Queens County, New York",17.9,23.3,4.3,12.0,0.0,0.0,6.8,10.4,93.1,1.7,48.8,62.2,1.4,11.7,31.1,29.4,16.4,10.9,11.8,0.0,7.0,10.8,18.0,5.7,26.4,2.2,21.1,7.4,50.9,50.9,6.4,10.2,28.9,27.1,93.1,0.0,0.0,0.9,0.0,2.9,1.4,40.3,4.38,5.8,32.6,0.0,0.0,0.0,65.1,9.1,13.8,0.2,0.8,20.2,low,70.34815952830324,110.63475588774544,82.28855080171267,107.41184208100016,99.9553107399863,76.5924317156353,100.0,119.91512579569564,119.74320803870495,081,005200,36,646,36081005200
1878,"Census Tract 120, Queens County, New York",21.7,10.2,7.0,24.0,8.9,0.0,13.5,3.0,85.5,7.2,34.8,64.5,0.0,12.8,19.7,23.8,14.3,6.5,5.9,0.7,7.6,9.0,11.7,7.1,17.9,9.9,10.2,4.2,37.0,37.0,16.6,15.8,0.0,48.3,92.3,0.0,0.0,0.0,0.0,1.7,2.0,52.1,4.54,5.8,28.5,0.0,0.0,0.0,53.0,6.5,12.2,0.6,0.0,17.1,low,67.43207979502394,81.45466031745055,54.0830769458393,93.89947815183383,90.2004832026239,65.13593788679897,100.0,124.1512579569566,106.9036099739487,081,012000,36,4339,36081012000
1879,"Census Tract 156, Queens County, New York",17.7,17.2,6.2,0.0,16.5,0.0,14.0,5.7,92.2,0.0,35.3,37.3,0.0,5.5,19.6,25.6,9.1,5.8,10.9,0.0,3.6,10.7,12.8,4.6,25.8,7.9,23.9,3.2,47.1,47.1,8.9,10.7,7.5,15.9,90.2,1.6,2.9,0.0,0.0,0.0,1.0,62.0,4.01,0.0,34.6,0.6,0.0,0.0,50.1,5.1,16.0,0.0,0.6,10.6,low,71.72210658985719,86.66897956693585,79.89134814476283,103.74747220190422,100.2720259197708,80.27990270231233,100.0,116.33070627462862,107.18273167100864,081,015600,36,792,36081015600
1880,"Census Tract 1227.02, Queens County, New York",41.4,32.2,6.1,48.0,0.0,8.3,10.3,5.2,92.2,1.1,69.5,41.8,5.8,10.3,20.8,28.9,14.6,8.1,8.6,0.7,24.4,13.3,2.3,0.7,28.3,13.6,46.8,0.2,38.4,38.4,10.0,36.9,26.7,54.6,98.6,0.0,0.0,47.4,0.0,1.4,2.7,11.9,3.02,0.3,39.9,0.0,0.0,9.8,47.4,6.7,17.5,2.3,2.1,40.8,high,64.77992209616743,62.44045874152084,71.49168449665991,139.4750785230898,39.14599622136346,212.4377369194779,100.0,84.72264322521974,87.08596948269451,081,122702,36,1403,36081122702
1881,"Census Tract 83, Queens County, New York",8.2,45.8,11.8,46.0,0.0,30.8,7.8,8.6,83.4,3.7,53.6,56.9,4.0,3.7,32.1,25.2,8.9,8.7,11.1,0.0,2.7,4.7,8.3,7.7,15.2,4.6,14.1,12.7,52.2,52.2,20.2,12.9,23.4,63.0,77.0,10.8,0.0,39.7,0.0,3.1,9.7,15.2,3.34,8.5,24.7,0.0,0.0,0.0,48.0,3.9,10.1,1.8,1.2,51.5,low,79.45346971588964,75.81144930309465,81.2821878984007,110.35097208819172,100.90545627933979,73.01755526290258,100.0,86.67778114580173,97.13435057685156,081,008300,36,2911,36081008300
1882,"Census Tract 889.01, Queens County, New York",20.3,27.8,6.1,0.0,0.0,0.0,14.7,12.6,97.6,0.5,43.0,77.4,2.3,1.8,27.2,32.4,10.3,6.8,12.5,0.0,7.0,8.9,8.5,3.4,19.4,4.3,16.9,3.9,60.5,60.5,11.0,16.5,17.3,59.0,83.3,1.8,9.5,58.9,0.5,3.9,1.8,56.0,2.68,0.5,31.1,0.0,16.5,6.7,8.0,6.1,16.6,0.0,0.0,18.3,low,92.06221553689235,115.32358612801993,83.1016247966641,63.057698336109546,87.03333140477896,287.8479260286977,100.0,85.70021218551072,84.57387420915524,081,088901,36,2101,36081088901
1883,"Census Tract 1451.02, Queens County, New York",16.4,19.8,6.3,35.0,0.0,5.6,10.1,14.2,92.9,0.1,41.5,70.6,1.7,4.1,45.9,15.2,14.6,6.3,10.1,0.0,6.2,6.8,13.0,12.3,23.2,4.5,5.9,13.5,69.1,69.1,5.4,10.2,0.0,54.3,93.2,0.0,0.0,0.7,0.0,0.0,2.9,54.5,3.4,4.8,26.6,0.0,0.0,1.4,82.4,5.1,21.4,0.4,1.8,27.7,low,115.41672811238392,131.16167031004304,109.10108393755294,101.99162830150408,127.4461883452804,72.56717712712522,100.0,105.90330403152466,99.08820245627098,081,145102,36,4266,36081145102
1884,"Census Tract 86, Queens County, New York",14.9,14.4,3.3,0.0,7.8,0.0,10.0,5.7,95.3,0.2,58.3,53.1,9.2,8.7,36.9,23.9,7.1,10.6,10.1,0.0,3.1,6.9,15.3,5.2,31.7,0.6,12.6,6.1,65.1,65.1,9.5,9.5,0.0,32.4,87.7,2.2,8.6,0.0,0.0,3.0,0.5,67.2,3.23,2.9,32.8,0.0,0.0,0.0,54.4,5.3,12.9,0.0,0.0,48.0,low,96.25391843654847,118.91120778281584,95.14016224129385,105.04526986741736,101.85560181869327,79.46359233121586,100.0,109.48772355259165,101.32117603275032,081,008600,36,649,36081008600
1885,"Census Tract 142.02, Queens County, New York",17.1,14.3,7.6,18.0,8.9,0.0,13.0,6.1,89.5,0.0,33.6,56.9,1.4,6.9,23.5,34.5,20.0,8.4,5.1,0.0,5.7,9.6,14.8,8.3,32.2,3.6,9.6,9.7,37.0,37.0,15.4,10.3,0.0,54.8,91.6,3.5,5.3,1.8,0.0,0.0,2.8,44.5,3.71,0.0,33.4,0.0,0.0,0.0,39.6,5.7,23.0,0.0,3.7,37.4,low,73.73257149913671,79.04938893337895,77.42481359677062,88.89914008765082,105.52949790419342,77.88726885599516,100.0,128.7132464383146,114.43989579456648,081,014202,36,1332,36081014202
1886,"Census Tract 190, Queens County, New York",30.7,7.7,3.8,0.0,6.2,13.0,9.5,4.9,88.1,1.7,55.6,20.8,0.0,10.0,24.7,29.2,4.2,7.5,6.0,0.0,2.4,6.0,19.8,6.0,28.0,0.9,8.7,6.5,58.5,58.5,12.1,3.4,0.0,6.1,92.7,0.0,0.0,0.0,0.0,0.0,1.7,82.7,3.85,2.3,27.7,0.0,2.9,3.1,17.1,5.9,13.2,0.4,0.3,7.6,low,94.60569945686888,82.10765768919046,92.57488227272616,84.92940605196353,116.04444187303862,72.87681209547216,100.0,126.7581085177326,110.81131373278757,081,019000,36,2356,36081019000
1887,"Census Tract 251, Queens County, New York",5.4,39.4,6.1,22.0,26.4,0.0,11.4,5.7,97.0,0.0,41.3,69.6,9.4,4.0,32.0,25.9,8.7,9.5,16.9,0.6,1.4,3.7,16.0,2.8,27.9,3.4,6.8,3.8,53.5,53.5,16.1,1.8,0.0,0.0,92.8,3.1,0.0,41.9,0.0,9.0,12.2,45.3,2.06,1.0,39.1,3.3,2.5,11.2,14.9,4.6,20.1,0.0,0.4,60.2,low,89.1228485652816,91.69590016240109,94.49936749075071,56.30151637152638,96.02804251065857,175.64747295316582,100.0,82.76750530463774,91.83103833271309,081,025100,36,3295,36081025100
1888,"Census Tract 367, Queens County, New York",18.8,30.6,10.9,0.0,0.0,0.0,8.2,5.0,96.8,0.2,46.5,62.9,0.2,11.1,24.2,30.7,6.4,2.6,11.6,0.0,12.6,9.4,14.0,0.0,27.4,3.7,17.5,0.0,59.8,59.8,12.4,20.4,12.8,34.5,79.3,11.9,0.0,0.3,0.0,1.6,6.7,55.3,3.77,0.0,26.2,0.0,0.0,0.0,72.0,2.6,15.0,0.8,0.0,24.5,low,91.37394827065252,74.65807820567238,74.89104812413127,110.35097208819172,93.11426285664123,67.19078813128314,100.0,105.5774477114277,103.8332713062896,081,036700,36,3276,36081036700
1889,"Census Tract 409, Queens County, New York",20.8,18.1,14.0,0.0,0.0,29.7,14.2,3.9,89.5,1.3,32.6,95.5,0.0,3.9,9.0,41.9,9.1,2.1,5.5,0.0,3.0,12.8,13.7,3.1,25.0,6.8,34.5,0.0,28.2,28.2,29.2,25.2,0.0,40.5,90.2,3.9,0.0,15.6,0.0,4.1,7.7,16.1,4.17,4.0,42.9,0.0,0.0,0.0,80.5,9.1,9.2,0.0,0.0,32.9,high,58.049910218386174,58.887612094687405,45.744341323197844,108.02257039418284,93.68435018025332,155.74638907850422,100.0,148.91633828432853,127.55861555638266,081,040900,36,542,36081040900
1890,"Census Tract 476, Queens County, New York",10.6,17.7,1.4,0.0,20.6,0.0,7.6,3.8,94.1,0.0,51.8,50.7,0.3,5.7,36.9,20.7,2.8,12.3,4.9,0.0,3.7,1.7,12.8,28.1,31.8,2.6,3.9,30.8,77.0,77.0,1.5,3.9,0.0,0.0,96.5,0.0,0.0,1.7,2.3,0.0,0.0,76.4,3.46,2.4,26.6,0.0,0.0,0.0,62.3,6.2,23.5,0.0,0.0,35.3,low,96.17111936692568,,130.87339869125248,126.15356719179304,221.76396888510268,41.35034259105778,100.0,102.64474083055464,99.3673241533309,081,047600,36,4558,36081047600
1891,"Census Tract 50, Queens County, New York",0.0,57.6,13.9,1000.0,,,52.2,0.0,75.5,0.0,56.4,79.3,0.0,0.0,35.8,64.2,0.0,18.9,17.0,0.0,0.0,30.3,0.0,0.0,0.0,30.3,30.3,0.0,35.6,35.6,39.6,64.3,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,2.0,0.0,27.3,100.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,26.7,low,65.14993043854446,50.36773514387964,,,107.68316112672798,2.8430119820945112,100.0,99.71203394968168,135.65314477112028,081,005000,36,2092,36081005000
1892,"Census Tract 96, Queens County, New York",16.3,12.1,3.1,19.0,4.6,25.8,6.8,5.8,94.8,2.8,34.3,35.5,1.1,5.7,27.8,27.0,4.5,7.3,13.1,0.0,8.4,2.5,14.7,14.0,25.2,5.8,16.2,16.0,61.4,61.4,8.3,7.0,0.0,0.0,98.5,0.0,0.0,0.0,0.0,0.0,1.5,71.4,3.93,1.7,40.0,0.0,0.0,0.8,33.5,3.9,18.0,0.0,0.3,22.4,low,90.7244930682984,97.93028631211916,88.05570355660075,97.83104166794719,101.412200566995,104.9944029030943,100.0,130.99424067899358,120.02232973576487,081,009600,36,2422,36081009600
1893,"Census Tract 111, Queens County, New York",10.1,43.4,16.0,0.0,0.0,0.0,5.8,7.5,88.1,0.5,60.0,48.7,7.5,6.1,55.6,15.4,5.2,7.5,13.5,0.0,1.8,7.9,13.7,8.4,16.9,0.6,9.0,12.1,74.1,74.1,9.1,9.3,0.0,12.3,89.4,0.0,7.3,25.5,0.0,7.8,4.5,27.4,2.87,4.5,17.3,0.0,2.7,0.0,65.4,2.7,14.5,0.9,1.3,75.2,low,128.69562890314648,114.10646084933308,132.37769063023237,104.35820051508686,116.10778490899551,88.75264138162369,100.0,84.72264322521974,86.5277260885747,081,011100,36,2674,36081011100
1894,"Census Tract 116, Queens County, New York",17.9,22.5,12.7,22.0,0.0,0.0,12.2,8.8,96.0,0.9,33.9,52.2,1.1,4.8,24.6,26.4,6.5,4.9,12.0,0.0,1.7,10.9,12.7,7.7,19.2,3.7,8.3,8.8,52.2,52.2,14.2,11.2,0.0,44.2,89.7,3.1,0.0,0.0,0.0,1.0,3.0,46.5,4.04,5.7,30.8,0.0,4.0,0.0,45.6,6.2,12.5,0.4,0.2,19.1,low,78.65652867076983,77.69895945750264,94.95737816490944,109.74024377500906,105.52949790419342,59.33731938866563,100.0,126.7581085177326,114.16077409750658,081,011600,36,3911,36081011600
1895,"Census Tract 121, Queens County, New York",12.1,55.3,15.8,0.0,0.0,65.5,8.0,4.1,85.7,0.9,63.8,47.8,8.2,3.2,47.8,12.8,8.2,6.0,16.8,0.0,3.6,5.2,12.3,9.9,23.7,4.0,2.0,13.7,67.5,67.5,7.0,3.7,12.5,5.6,90.1,0.0,1.1,8.7,0.0,8.9,3.5,29.6,2.96,5.8,21.1,0.0,0.0,0.0,60.9,4.4,15.9,1.1,0.3,80.9,low,118.70799112989172,121.4362597498693,115.36616572810898,122.68004991056664,107.30310291098655,59.95658932535947,100.0,75.27280994240677,87.08596948269451,081,012100,36,3912,36081012100
1896,"Census Tract 137, Queens County, New York",6.0,43.6,12.3,0.0,0.0,0.0,4.0,8.2,75.7,2.3,58.7,56.3,3.7,3.3,52.6,14.7,5.9,9.6,17.4,0.0,1.4,8.5,13.0,12.5,21.4,5.8,2.8,16.2,77.1,77.1,6.4,4.0,0.0,0.0,82.0,0.0,6.7,21.3,0.6,6.8,5.7,29.9,2.86,8.4,12.7,2.4,0.0,0.0,31.9,2.7,15.6,0.0,1.4,83.4,low,141.90725544984048,118.15195344230169,131.91547802328324,95.42629893479048,120.54179742597843,46.83932612084421,100.0,77.22794786298877,81.22441384443624,081,013700,36,2675,36081013700
1897,"Census Tract 149, Queens County, New York",2.7,60.7,17.7,0.0,,,4.3,2.2,80.9,4.2,57.1,54.4,5.4,7.7,44.3,23.0,7.9,16.8,14.6,0.0,1.9,10.2,16.2,1.8,16.0,4.2,9.2,2.3,60.3,60.3,9.2,0.0,0.0,,79.5,0.0,0.0,1.0,0.0,7.3,8.8,9.5,2.14,7.3,31.7,0.0,0.0,0.0,33.7,1.6,14.1,0.0,0.0,87.4,low,123.36802626710205,115.4974611678323,112.21681710166918,,108.44327755821077,53.96093039282354,100.0,71.36253410124276,84.85299590621516,081,014900,36,331,36081014900
1898,"Census Tract 154, Queens County, New York",13.1,16.1,8.0,0.0,21.7,5.8,8.6,6.1,88.7,1.6,27.6,48.6,0.3,10.8,16.7,25.4,10.8,6.3,9.3,0.0,6.7,10.6,22.9,5.7,25.5,5.0,9.2,6.8,46.3,46.3,14.0,12.4,11.6,52.2,92.0,3.4,5.1,6.2,0.0,1.1,0.9,47.2,4.75,9.5,39.9,0.0,0.0,0.0,59.6,3.6,18.0,1.1,0.0,8.3,low,69.79185327927479,72.81886667343451,98.48279977609418,111.80145183200054,98.43507787702076,64.54481658359121,100.0,124.80297059715059,111.92780052102722,081,015400,36,2923,36081015400
1899,"Census Tract 212, Queens County, New York",30.9,18.1,13.9,16.0,0.0,0.0,19.1,7.1,89.8,0.0,41.6,78.7,0.3,13.0,10.1,42.4,12.0,4.2,10.4,0.0,6.0,15.8,10.1,3.3,30.9,11.6,31.4,2.8,25.7,25.7,22.8,20.1,43.5,65.9,87.7,0.0,2.0,19.3,0.0,5.0,1.6,18.1,3.3,6.5,36.9,0.0,0.0,0.0,47.7,6.6,13.4,0.3,0.0,18.6,high,62.73064512300218,61.31799876228744,57.58958985946705,107.83171779631323,92.41748946111537,65.41742422165983,100.0,109.48772355259165,92.38928172683296,081,021200,36,4713,36081021200
1900,"Census Tract 220.02, Queens County, New York",8.7,39.0,1.5,63.0,0.0,0.0,9.4,6.4,87.8,0.1,46.8,60.9,2.3,8.8,41.4,21.4,6.6,16.4,6.1,0.0,7.6,5.1,11.6,9.2,21.4,3.8,9.9,12.5,50.4,50.4,16.2,6.1,27.2,54.5,94.4,3.8,2.2,55.5,0.0,7.9,7.7,44.8,2.6,5.1,35.9,4.7,10.0,20.0,23.0,5.5,18.0,0.3,1.0,37.8,low,98.1091350902852,95.95583863780494,112.41850987561062,59.66052209403101,106.7330155873745,199.48936551587917,100.0,85.37435586541373,100.20468924451069,081,022002,36,912,36081022002
1901,"Census Tract 245, Queens County, New York",12.7,41.2,8.4,0.0,0.0,28.7,7.8,5.9,91.5,2.5,46.8,57.3,9.2,1.7,31.0,20.6,11.9,4.6,14.2,0.0,3.9,8.0,10.4,2.2,38.3,0.8,6.3,3.7,61.5,61.5,9.9,3.8,0.0,33.8,95.1,0.0,0.0,57.4,0.0,1.8,2.6,48.6,2.04,0.1,23.5,5.8,2.1,2.6,28.5,3.4,22.0,0.3,2.2,71.8,low,87.0968588304478,79.03779726405814,82.58898899622959,119.47372626635769,105.52949790419342,145.75362419094432,100.0,82.11579266444375,90.43542984741352,081,024500,36,4229,36081024500
1902,"Census Tract 1189, Queens County, New York",13.1,20.5,9.2,0.0,0.0,13.5,14.7,12.0,95.0,0.7,26.7,86.1,1.4,2.6,26.8,23.8,9.7,8.7,10.3,0.0,1.3,10.9,16.4,6.2,31.2,0.9,7.7,3.7,43.7,43.7,20.3,9.1,0.0,50.0,88.6,0.0,6.2,0.7,0.0,2.4,2.0,59.5,3.2,1.3,25.7,0.0,0.0,0.0,77.2,2.6,24.7,0.0,0.0,23.3,low,67.98321110220094,61.23106124238124,108.33213023690122,102.86955025170414,90.01045409475321,60.71660242948376,100.0,103.9481661109427,94.34313360625237,081,118900,36,697,36081118900
1903,"Census Tract 1159, Queens County, New York",17.0,18.6,3.5,0.0,5.2,0.0,12.9,13.5,92.7,2.5,26.3,85.1,1.4,5.9,24.7,29.7,12.6,6.4,10.0,0.0,8.0,8.2,11.2,3.5,30.6,3.2,11.6,4.3,48.9,48.9,16.8,11.6,30.5,15.0,91.9,0.0,0.0,50.0,0.0,6.6,7.7,36.2,3.65,1.4,23.5,0.0,1.7,1.2,70.5,5.5,20.3,0.0,5.0,19.4,low,68.62490389177792,62.65104073418253,74.08007509557507,141.34543398221166,96.66147287022758,115.32495139248722,100.0,100.03789026977869,95.18049869743214,081,115900,36,3926,36081115900
1904,"Census Tract 1167, Queens County, New York",9.9,29.2,12.9,0.0,14.8,25.9,13.0,11.7,88.1,1.4,23.3,84.6,0.0,5.4,28.3,26.9,10.2,4.3,7.9,0.0,10.1,10.3,12.3,2.5,13.7,8.8,11.7,1.3,35.0,35.0,36.5,25.3,70.0,76.9,82.8,0.0,6.5,9.6,2.2,4.0,6.0,30.3,3.1,3.8,27.1,3.0,0.0,0.0,58.9,4.7,14.6,0.0,0.0,8.5,low,64.51600006174462,57.81538268251091,73.97082484302345,91.41839437952929,103.56586378952956,48.72528456441186,100.0,101.66717187026369,95.45962039449205,081,116700,36,696,36081116700
1905,"Census Tract 1171, Queens County, New York",13.0,36.1,7.9,0.0,0.0,0.0,11.4,9.3,94.8,2.2,37.4,79.2,1.9,3.3,32.4,31.0,12.8,7.4,11.9,0.0,9.3,10.2,3.8,6.2,28.8,2.2,10.4,8.9,47.4,47.4,22.0,15.5,11.1,70.8,96.0,3.6,3.6,19.0,0.0,4.8,2.1,35.6,2.92,2.9,25.8,0.0,1.2,0.0,56.7,3.0,18.6,0.0,0.3,33.7,low,82.57913459415175,73.84086551855408,66.58802893020862,122.68004991056664,91.59402999367569,68.6826657060456,100.0,87.00363746589872,91.55191663565321,081,117100,36,4575,36081117100
1906,"Census Tract 1199, Queens County, New York",16.1,15.1,8.4,0.0,0.0,0.0,12.3,13.8,95.5,0.2,39.1,78.1,3.2,6.1,41.9,19.4,11.1,6.1,6.4,0.0,6.2,14.5,14.9,10.1,36.4,2.5,12.0,10.5,48.0,48.0,19.2,6.3,0.0,0.0,93.3,0.0,0.0,0.0,0.0,1.2,1.0,77.5,3.28,0.0,26.9,1.3,0.0,0.0,87.5,7.1,22.6,0.0,0.8,17.0,low,81.65282000274627,98.36111002187657,82.53856580274423,122.56553835184488,87.66676176434794,44.615584075443564,100.0,106.22916035162164,92.9475251209528,081,119900,36,3518,36081119900
1907,"Census Tract 1207, Queens County, New York",11.6,16.4,2.3,44.0,0.0,0.0,8.5,14.1,91.5,0.0,51.3,69.4,5.2,4.7,34.5,23.2,13.7,8.7,6.0,0.0,4.0,2.1,15.7,5.4,34.4,3.5,12.1,5.5,58.0,58.0,11.2,4.6,0.0,0.0,93.7,0.7,6.0,0.0,0.0,1.6,0.5,74.6,3.47,1.6,23.1,0.0,0.0,0.0,90.4,3.2,22.7,0.0,2.7,46.5,low,93.61728556324628,105.62715474114822,93.88798626974074,99.66322660749519,106.0362421918486,89.20301951740103,100.0,110.13943619278564,104.67063639746937,081,120700,36,4265,36081120700
1908,"Census Tract 1223, Queens County, New York",17.8,26.1,6.7,0.0,0.0,12.5,10.0,5.7,90.9,0.2,50.9,65.8,3.0,5.8,32.8,26.3,2.8,8.3,7.1,0.0,0.5,13.1,5.2,10.9,32.9,1.0,1.6,14.1,64.1,64.1,14.9,10.4,0.0,44.6,93.9,0.0,9.4,3.4,0.9,0.0,5.7,62.9,2.84,3.3,32.5,11.4,0.0,0.0,54.4,4.6,16.0,0.0,0.0,43.1,low,69.88241476167478,89.01629260440329,93.2093741240836,101.3808999883214,109.58345220543491,98.9142980701001,100.0,93.52076386783872,91.27279493859328,081,122300,36,1402,36081122300
